fullname,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
hoanhan101/ultimate-go,0,1,0,0,0,0,1,0,0,14642,14642,1155,89,hoanhan101/ultimate-go,29.0,0.0,2.0,0.0,247.0,0.0,14.0,14.0,0.0,38.0,38.0,0.0,116.0,412.0,96.0,104.0,110.0,104.0,94.0,0
grafana/loki,1,1,0,1,0,1,1,1,0,14391,14391,1696,90,grafana/loki,524.0,11906.0,22.0,518.0,3192.0,438.0,2019.0,2457.0,66.0,3041.0,3107.0,0.0,104.0,498.0,123.0,103.0,128.0,103.0,164.0,1
derailed/k9s,0,1,0,1,0,1,1,1,1,14380,14380,882,91,derailed/k9s,153.0,5962.0,30.0,289.0,1281.0,237.0,871.0,1108.0,28.0,353.0,381.0,27.0,173.0,425.0,98.0,102.0,101.0,102.0,120.0,0
uber-go/zap,1,1,0,1,1,0,1,1,0,14247,14247,1055,92,uber-go/zap,105.0,0.0,30.0,0.0,532.0,81.0,448.0,529.0,17.0,516.0,533.0,1.0,45.0,437.0,100.0,101.0,107.0,101.0,128.0,1
cayleygraph/cayley,0,1,0,1,0,1,1,0,0,13999,13999,1264,93,cayleygraph/cayley,116.0,1226.0,15.0,123.0,1752.0,80.0,397.0,477.0,7.0,475.0,482.0,5.0,60.0,441.0,102.0,100.0,115.0,100.0,126.0,1
filebrowser/filebrowser,0,1,0,1,0,0,1,1,0,13720,13720,1748,94,filebrowser/filebrowser,121.0,4196.0,30.0,538.0,2284.0,136.0,1091.0,1227.0,19.0,411.0,430.0,4.0,61.0,450.0,104.0,99.0,129.0,99.0,123.0,1
kubernetes/kops,0,1,0,1,0,0,1,1,0,13563,13563,4196,95,kubernetes/kops,904.0,4633.0,30.0,748.0,16749.0,149.0,4400.0,4549.0,40.0,8712.0,8752.0,0.0,123.0,545.0,136.0,98.0,169.0,98.0,180.0,1
julienschmidt/httprouter,0,1,0,1,0,0,1,0,0,13455,13455,1289,96,julienschmidt/httprouter,47.0,0.0,4.0,0.0,285.0,51.0,168.0,219.0,16.0,99.0,115.0,5.0,73.0,413.0,97.0,97.0,116.0,97.0,103.0,0
hashicorp/packer,0,1,0,1,1,0,1,1,0,13314,13314,3175,97,hashicorp/packer,1463.0,0.0,30.0,30.0,17817.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,349.0,93.0,96.0,156.0,96.0,1.0,0
chrislusf/seaweedfs,1,1,0,1,0,1,1,0,0,13273,13273,1638,98,chrislusf/seaweedfs,208.0,179.0,30.0,567.0,7190.0,61.0,1787.0,1848.0,6.0,644.0,650.0,0.0,191.0,449.0,103.0,95.0,125.0,95.0,134.0,1
v2fly/v2ray-core,1,1,0,0,0,1,1,0,0,13191,13191,2222,99,v2fly/v2ray-core,134.0,28507.0,30.0,900.0,6153.0,33.0,468.0,501.0,23.0,681.0,704.0,1.0,67.0,467.0,113.0,94.0,140.0,94.0,139.0,1
gillesdemey/go-dicom,0,0,0,1,1,1,1,0,0,99,99,28,198,gillesdemey/go-dicom,5.0,0.0,0.0,0.0,90.0,3.0,1.0,4.0,2.0,3.0,5.0,0.0,9.0,347.0,92.0,93.0,87.0,93.0,74.0,0
recoilme/slowpoke,0,0,1,0,0,0,0,0,0,98,98,8,197,recoilme/slowpoke,5.0,0.0,8.0,0.0,141.0,0.0,9.0,9.0,0.0,10.0,10.0,0.0,48.0,315.0,87.0,92.0,47.0,92.0,84.0,0
dforsyth/donut-go,0,0,0,1,1,0,1,0,0,97,97,9,196,dforsyth/donut-go,2.0,0.0,0.0,0.0,49.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,235.0,71.0,91.0,52.0,91.0,1.0,0
polaris1119/autogo,1,0,0,0,0,1,0,0,0,96,96,28,195,polaris1119/autogo,2.0,0.0,0.0,0.0,26.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,13.0,317.0,88.0,90.0,87.0,90.0,50.0,0
zitryss/go-sample,0,1,0,1,0,0,1,0,0,95,95,23,194,zitryss/go-sample,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,261.0,78.0,89.0,82.0,89.0,1.0,0
meltwater/secretary,0,1,0,1,0,0,1,0,0,94,94,8,193,meltwater/secretary,13.0,468.0,14.0,28.0,131.0,0.0,3.0,3.0,0.0,21.0,21.0,0.0,50.0,314.0,86.0,88.0,47.0,88.0,91.0,0
simonedegiacomi/gphotosuploader,1,1,0,1,0,0,1,0,0,93,93,31,192,simonedegiacomi/gphotosuploader,7.0,0.0,0.0,0.0,75.0,8.0,18.0,26.0,0.0,14.0,14.0,0.0,24.0,352.0,94.0,87.0,89.0,87.0,89.0,0
adtac/go-lcns,0,1,0,1,0,0,1,0,0,92,92,7,191,adtac/go-lcns,1.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,214.0,61.0,86.0,41.0,86.0,1.0,0
mdlayher/goat,0,0,0,1,0,0,1,1,0,90,90,7,189,mdlayher/goat,5.0,0.0,0.0,0.0,667.0,1.0,24.0,25.0,0.0,6.0,6.0,0.0,16.0,289.0,80.0,85.0,41.0,85.0,78.0,0
kakao/network-node-manager,1,1,0,1,0,1,1,0,0,89,89,18,188,kakao/network-node-manager,6.0,0.0,9.0,0.0,48.0,0.0,6.0,6.0,0.0,11.0,11.0,0.0,17.0,329.0,89.0,84.0,75.0,84.0,86.0,0
gobwas/graceful,1,1,0,1,1,0,0,0,0,88,88,2,187,gobwas/graceful,1.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,180.0,49.0,83.0,13.0,83.0,1.0,0
icecrime/vossibility-collector,0,1,0,1,0,0,1,0,0,87,87,15,186,icecrime/vossibility-collector,3.0,0.0,0.0,0.0,72.0,4.0,6.0,10.0,0.0,4.0,4.0,0.0,16.0,305.0,85.0,82.0,70.0,82.0,71.0,0
wangguanfu/go-,1,0,0,0,0,0,0,0,0,86,86,61,185,wangguanfu/go-,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,256.0,76.0,81.0,93.0,81.0,1.0,0
mattn/streeem,0,0,0,1,0,1,1,0,0,85,85,3,184,mattn/streeem,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,227.0,68.0,80.0,17.0,80.0,50.0,0
apprenda/kuberang,0,1,0,1,0,0,1,0,0,84,84,20,183,apprenda/kuberang,7.0,186.0,9.0,16.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,235.0,71.0,79.0,76.0,79.0,1.0,0
lukevers/kittens,0,0,0,1,0,1,1,0,0,83,83,10,182,lukevers/kittens,6.0,0.0,1.0,0.0,426.0,5.0,45.0,50.0,0.0,15.0,15.0,1.0,44.0,304.0,84.0,78.0,58.0,78.0,90.0,0
Azure/blobporter,1,1,0,0,1,1,1,1,0,82,82,27,181,Azure/blobporter,8.0,177897.0,21.0,42.0,264.0,10.0,35.0,45.0,0.0,71.0,71.0,0.0,74.0,335.0,91.0,77.0,86.0,77.0,95.0,0
syohex/byzanz-window,0,1,0,1,0,0,0,0,0,81,81,4,180,syohex/byzanz-window,3.0,245.0,4.0,4.0,56.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,19.0,256.0,76.0,76.0,23.0,76.0,81.0,0
adinfinit/zombies-on-ice,0,1,0,1,1,0,0,0,1,80,80,5,179,adinfinit/zombies-on-ice,1.0,9.0,2.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,181.0,51.0,75.0,30.0,75.0,1.0,0
microsoft/LaBench,0,1,0,1,0,1,0,1,0,79,79,13,178,microsoft/LaBench,3.0,187.0,4.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,217.0,63.0,74.0,68.0,74.0,1.0,0
ExpediaGroup/flyte,0,1,0,1,0,1,1,1,0,78,78,12,177,ExpediaGroup/flyte,17.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,212.0,60.0,73.0,65.0,73.0,1.0,0
strava/go.serversets,0,1,0,1,0,0,1,1,0,77,77,12,176,strava/go.serversets,2.0,0.0,1.0,0.0,43.0,1.0,1.0,2.0,2.0,21.0,23.0,0.0,7.0,301.0,83.0,72.0,65.0,72.0,92.0,0
dacez/dcd,1,1,0,1,0,0,1,0,0,76,76,22,175,dacez/dcd,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,223.0,67.0,71.0,80.0,71.0,1.0,0
campoy/apiai,0,1,0,1,0,0,0,0,0,75,75,3,174,campoy/apiai,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,4.0,237.0,73.0,70.0,17.0,70.0,80.0,0
bsideup/forward2docker,0,1,0,1,0,0,1,1,0,74,74,10,173,bsideup/forward2docker,3.0,288.0,4.0,6.0,10.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,6.0,246.0,75.0,69.0,58.0,69.0,50.0,0
mantika/whaleprint,1,1,0,1,1,0,1,0,0,73,73,3,172,mantika/whaleprint,2.0,15.0,3.0,21.0,76.0,6.0,6.0,12.0,1.0,4.0,5.0,0.0,25.0,227.0,68.0,68.0,17.0,68.0,74.0,0
mrd0ll4r/tbotapi,1,0,0,0,0,0,0,0,0,72,72,21,171,mrd0ll4r/tbotapi,4.0,0.0,0.0,0.0,25.0,0.0,9.0,9.0,0.0,10.0,10.0,0.0,6.0,297.0,81.0,67.0,79.0,67.0,84.0,0
subfuzion/envtpl,1,1,0,1,0,1,1,0,0,71,71,25,170,subfuzion/envtpl,5.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,216.0,62.0,66.0,83.0,66.0,1.0,0
gqf2008/babylon,1,1,0,1,1,0,1,0,0,70,70,45,169,gqf2008/babylon,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,222.0,65.0,65.0,91.0,65.0,1.0,0
hacdias/caddy-v1-service,1,1,0,1,0,0,1,0,0,69,69,12,168,hacdias/caddy-v1-service,8.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,194.0,56.0,64.0,65.0,64.0,1.0,0
mesosphere-backup/etcd-mesos,0,1,0,1,1,0,1,0,0,68,68,20,167,mesosphere-backup/etcd-mesos,9.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,203.0,58.0,63.0,76.0,63.0,1.0,0
FiloSottile/hstools,0,1,0,1,1,0,1,0,0,67,67,5,166,FiloSottile/hstools,4.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,204.0,59.0,62.0,30.0,62.0,50.0,0
matryer/anno,0,1,0,1,0,0,0,0,0,66,66,8,165,matryer/anno,2.0,0.0,1.0,0.0,44.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,19.0,219.0,64.0,61.0,47.0,61.0,50.0,0
gorilla/css,1,0,0,0,0,0,0,0,0,65,65,31,164,gorilla/css,6.0,0.0,1.0,0.0,22.0,3.0,3.0,6.0,1.0,11.0,12.0,0.0,4.0,297.0,81.0,60.0,89.0,60.0,88.0,0
miekg/dinit,1,1,0,1,0,0,1,0,0,64,64,13,163,miekg/dinit,6.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,45.0,269.0,79.0,59.0,68.0,59.0,83.0,0
MG-RAST/AWE,0,1,0,0,0,0,1,0,0,63,63,22,162,MG-RAST/AWE,19.0,5994.0,30.0,51.0,3065.0,1.0,50.0,51.0,0.0,644.0,644.0,0.0,30.0,329.0,89.0,58.0,80.0,58.0,133.0,0
Spatially/go-flagged,0,0,0,1,1,0,0,0,0,62,62,2,161,Spatially/go-flagged,3.0,0.0,0.0,0.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,128.0,29.0,57.0,13.0,57.0,1.0,0
badgerodon/penv,1,0,0,1,0,1,0,0,0,61,61,15,160,badgerodon/penv,1.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,232.0,70.0,56.0,70.0,56.0,50.0,0
paulsmith/tablestruct,0,1,0,1,1,0,1,0,0,60,60,4,159,paulsmith/tablestruct,3.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,183.0,53.0,55.0,23.0,55.0,50.0,0
speijnik/go-errortree,0,0,0,1,0,0,0,0,0,59,59,2,158,speijnik/go-errortree,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,171.0,47.0,54.0,13.0,54.0,50.0,0
rainycape/memcache,0,1,0,1,1,0,0,0,0,58,58,26,157,rainycape/memcache,8.0,0.0,0.0,0.0,108.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,16.0,241.0,74.0,53.0,85.0,53.0,50.0,0
mna/gocostmodel,0,1,0,1,0,1,1,1,0,57,57,5,156,mna/gocostmodel,3.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,135.0,34.0,52.0,30.0,52.0,1.0,0
retailnext/hllpp,0,1,0,1,0,0,0,0,0,56,56,9,155,retailnext/hllpp,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,155.0,39.0,51.0,52.0,51.0,1.0,0
vube/depman,1,1,0,1,1,1,1,0,1,55,55,8,154,vube/depman,5.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,148.0,37.0,50.0,47.0,50.0,1.0,0
mstg/machotbd,0,0,0,1,0,1,1,0,0,54,54,10,153,mstg/machotbd,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,157.0,41.0,49.0,58.0,49.0,1.0,0
gopherjs/todomvc,0,1,0,1,0,1,1,0,0,53,53,5,152,gopherjs/todomvc,6.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,127.0,28.0,48.0,30.0,48.0,1.0,0
baijum/webtail,0,0,0,1,0,0,0,0,0,52,52,6,151,baijum/webtail,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,180.0,49.0,47.0,36.0,47.0,50.0,0
tidwall/rtred,0,1,0,0,1,1,0,0,0,51,51,6,150,tidwall/rtred,1.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,129.0,30.0,46.0,36.0,46.0,1.0,0
trapion/faas,0,0,0,1,0,0,0,0,0,50,50,7,149,trapion/faas,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,181.0,51.0,45.0,41.0,45.0,50.0,0
lafolle/flen,0,0,0,1,0,0,0,0,0,49,49,3,148,lafolle/flen,4.0,0.0,0.0,0.0,21.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,15.0,155.0,39.0,44.0,17.0,44.0,50.0,0
nanopack/pulse,0,1,0,1,1,1,0,1,0,48,48,5,147,nanopack/pulse,9.0,0.0,0.0,0.0,134.0,0.0,5.0,5.0,0.0,11.0,11.0,0.0,20.0,202.0,57.0,43.0,30.0,43.0,86.0,0
tamnd/httpclient,0,1,0,1,0,1,1,1,0,47,47,3,146,tamnd/httpclient,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,102.0,20.0,42.0,17.0,42.0,1.0,0
giantswarm/yochu,0,1,0,1,0,1,1,1,0,46,46,1,145,giantswarm/yochu,9.0,30.0,6.0,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,88.0,16.0,41.0,5.0,41.0,1.0,0
kelseyhightower/journal-2-logentries,1,0,0,1,0,0,1,0,0,45,45,25,144,kelseyhightower/journal-2-logentries,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,164.0,44.0,40.0,83.0,40.0,1.0,0
mohamedattahri/rst,1,1,0,1,0,0,1,0,0,43,43,6,142,mohamedattahri/rst,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,115.0,23.0,39.0,36.0,39.0,1.0,0
etix/stoppableListener,1,0,0,1,0,1,1,0,0,42,42,4,141,etix/stoppableListener,1.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,166.0,45.0,38.0,23.0,38.0,67.0,0
glitchdotcom/profiler,0,1,0,0,0,0,0,0,0,41,41,17,140,glitchdotcom/profiler,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,222.0,65.0,37.0,74.0,37.0,74.0,0
oserz/grabant,1,0,0,0,1,0,0,0,0,40,40,10,139,oserz/grabant,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,131.0,31.0,36.0,58.0,36.0,1.0,0
vmihailenco/gforms,0,0,0,0,0,0,1,0,0,39,39,7,138,vmihailenco/gforms,1.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,161.0,43.0,35.0,41.0,35.0,50.0,0
omgnuts/gospark,1,1,0,0,1,0,1,0,0,38,38,4,137,omgnuts/gospark,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,92.0,17.0,34.0,23.0,34.0,1.0,0
boljen/go-bitmap,0,0,0,1,0,1,1,0,0,37,37,9,136,boljen/go-bitmap,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,26.0,33.0,52.0,33.0,1.0,0
yudppp/json_snake_case,1,1,0,1,1,1,0,0,0,36,36,2,135,yudppp/json_snake_case,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,78.0,15.0,32.0,13.0,32.0,1.0,0
seiflotfy/adaptive,0,1,0,1,0,0,0,0,0,35,35,0,134,seiflotfy/adaptive,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,64.0,13.0,31.0,1.0,31.0,1.0,0
qibin0506/TitanPages,1,1,0,1,1,0,0,0,0,34,34,16,133,qibin0506/TitanPages,4.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,133.0,32.0,30.0,72.0,30.0,1.0,0
PeterCxy/gozbar,0,0,0,1,0,0,1,0,0,33,33,9,132,PeterCxy/gozbar,3.0,0.0,0.0,0.0,9.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,160.0,42.0,29.0,52.0,29.0,50.0,0
davidhoo/go-tour,1,0,0,0,0,0,0,0,0,32,32,16,131,davidhoo/go-tour,1.0,0.0,0.0,0.0,57.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,178.0,48.0,28.0,72.0,28.0,50.0,0
modernblockchains/newkidsontheblock,0,1,0,1,0,1,0,0,0,31,31,10,130,modernblockchains/newkidsontheblock,2.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,113.0,21.0,27.0,58.0,27.0,1.0,0
CloudCom/goose,0,1,0,1,1,1,1,0,0,30,30,8,129,CloudCom/goose,26.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,45.0,191.0,55.0,26.0,47.0,26.0,92.0,0
kernel164/gofe,0,1,0,1,0,1,1,0,1,29,29,11,128,kernel164/gofe,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,115.0,23.0,25.0,64.0,25.0,1.0,0
xinsnake/go-http-digest-auth-client,0,0,0,1,0,0,1,0,0,28,28,48,127,xinsnake/go-http-digest-auth-client,10.0,0.0,3.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,141.0,35.0,24.0,92.0,24.0,1.0,0
adibendahan/sqlbeat,1,1,0,1,1,1,0,0,0,27,27,20,126,adibendahan/sqlbeat,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,189.0,54.0,23.0,76.0,23.0,67.0,0
skatsuta/go-linux-commands,0,0,0,1,0,0,0,0,0,26,26,5,125,skatsuta/go-linux-commands,3.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,141.0,35.0,22.0,30.0,22.0,67.0,0
kroton/kome,1,0,0,1,0,0,1,0,0,25,25,1,124,kroton/kome,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,114.0,22.0,21.0,5.0,21.0,67.0,0
projecteru/eru-metric,0,0,0,1,0,0,0,0,0,24,24,9,123,projecteru/eru-metric,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,93.0,18.0,20.0,52.0,20.0,1.0,0
ibmjstart/cf-download,1,1,0,1,0,0,1,0,0,23,23,10,122,ibmjstart/cf-download,7.0,3515.0,3.0,3.0,149.0,5.0,4.0,9.0,0.0,4.0,4.0,0.0,35.0,167.0,46.0,19.0,58.0,19.0,71.0,0
2opremio/arriba,0,1,0,1,0,0,1,0,0,22,22,4,121,2opremio/arriba,4.0,0.0,0.0,0.0,27.0,5.0,1.0,6.0,0.0,5.0,5.0,0.0,7.0,133.0,32.0,18.0,23.0,18.0,74.0,0
jgautheron/codename-generator,0,1,0,1,0,1,1,1,0,21,21,1,120,jgautheron/codename-generator,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,40.0,9.0,17.0,5.0,17.0,1.0,0
splace/joysticks,0,1,0,1,0,0,1,0,0,20,20,6,119,splace/joysticks,1.0,0.0,0.0,0.0,127.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,35.0,118.0,25.0,16.0,36.0,16.0,50.0,0
18F/shipper,0,1,0,1,0,0,1,0,0,19,19,7,118,18F/shipper,3.0,5809.0,7.0,7.0,25.0,5.0,6.0,11.0,0.0,1.0,1.0,0.0,6.0,121.0,27.0,15.0,41.0,15.0,50.0,0
writeas/siteshot,1,1,0,1,0,1,0,0,0,18,18,1,117,writeas/siteshot,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,8.0,14.0,5.0,14.0,1.0,0
dcu/onetouch-ssh,1,0,0,1,1,0,0,0,0,17,17,6,116,dcu/onetouch-ssh,6.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,12.0,13.0,36.0,13.0,1.0,0
y13i/j2y,0,0,0,1,0,1,0,0,0,16,16,4,115,y13i/j2y,2.0,41.0,3.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.0,10.0,12.0,23.0,12.0,1.0,0
ccpgames/aggregateD,0,1,0,1,0,0,0,0,0,15,15,1,114,ccpgames/aggregateD,3.0,21.0,4.0,3.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,5.0,11.0,5.0,11.0,1.0,0
ndeloof/docker-gc,1,1,0,1,0,0,1,0,0,14,14,7,113,ndeloof/docker-gc,3.0,3.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0,11.0,10.0,41.0,10.0,1.0,0
superhx/mark,0,0,0,1,0,0,0,0,0,13,13,0,112,superhx/mark,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,4.0,9.0,1.0,9.0,1.0,0
polds/logrus-papertrail-hook,0,1,0,1,1,0,1,0,0,12,12,9,111,polds/logrus-papertrail-hook,5.0,0.0,0.0,0.0,29.0,1.0,4.0,5.0,0.0,8.0,8.0,1.0,13.0,149.0,38.0,8.0,52.0,8.0,81.0,0
vbehar/openshift-cucumber,0,0,0,1,0,1,0,0,0,11,11,1,110,vbehar/openshift-cucumber,2.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,10.0,97.0,19.0,7.0,5.0,7.0,78.0,0
y9v/cities-api,0,1,0,1,1,1,1,0,0,9,9,1,108,y9v/cities-api,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,3.0,6.0,5.0,6.0,1.0,0
vicanso/varnish-agent,1,0,0,1,0,0,0,0,0,8,8,3,107,vicanso/varnish-agent,2.0,0.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,5.0,5.0,17.0,5.0,1.0,0
seifer/go-mp4,0,1,0,0,0,0,0,0,0,7,7,1,106,seifer/go-mp4,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,4.0,5.0,4.0,1.0,0
hit9/go-ipaddress,1,0,0,0,0,1,0,0,0,6,6,4,105,hit9/go-ipaddress,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,7.0,3.0,23.0,3.0,1.0,0
pith/dotfiles,0,1,0,1,0,1,0,0,0,4,4,0,103,pith/dotfiles,2.0,0.0,0.0,0.0,26.0,3.0,1.0,4.0,0.0,4.0,4.0,0.0,3.0,76.0,14.0,2.0,1.0,2.0,71.0,0
Andresnds/go-stellar,1,0,0,1,0,0,0,0,0,3,3,0,102,Andresnds/go-stellar,4.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0
