fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,fullname_y,created_date,days,download_score,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,Label
carlospolop/PEASS-ng,0,1,0,1,0,1,0,1,0,7039,7039,1755,60,carlospolop/PEASS-ng,61.0,53984.0,29.0,396.0,1313.0,4.0,115.0,119.0,0.0,157.0,157.0,0.0,89.0,carlospolop/PEASS-ng,2019-01-13 19:58:24,1181,45.7104149026249,0.0516511430990685,0.3353090601185436,0.0245554614733276,1.1117696867061813,13.655172413793103,14.791497561972612,1
dotnet-architecture/eShopOnWeb,0,1,0,1,0,0,1,0,0,6879,6879,3348,61,dotnet-architecture/eShopOnWeb,69.0,0.0,2.0,0.0,533.0,2.0,286.0,288.0,7.0,392.0,399.0,0.0,48.0,dotnet-architecture/eShopOnWeb,2017-02-28 02:39:37,1865,0.0,0.0369973190348525,0.0,0.0010723860589812,0.2857908847184987,0.0,0.28686327077747986,1
duplicati/duplicati,1,1,0,1,1,1,1,1,0,6872,6872,699,62,duplicati/duplicati,196.0,6638.0,30.0,269.0,8117.0,815.0,2812.0,3627.0,14.0,1040.0,1054.0,3.0,43.0,duplicati/duplicati,2014-08-05 08:28:16,2803,2.3681769532643595,0.069925080271138,0.0959686050660007,0.0107028184088476,2.8958259008205496,8.966666666666667,11.873195385896064,1
microsoft/ailab,1,1,0,1,0,1,0,1,1,6861,6861,1281,63,microsoft/ailab,48.0,254.0,1.0,3.0,134.0,24.0,24.0,48.0,40.0,52.0,92.0,0.0,14.0,microsoft/ailab,2018-07-23 22:40:54,1355,0.1874538745387453,0.0354243542435424,0.0022140221402214,0.0007380073800738,0.0988929889298893,3.0,3.0996309963099633,1
Sonarr/Sonarr,1,1,0,1,0,1,1,1,0,6824,6824,963,64,Sonarr/Sonarr,206.0,0.0,2.0,0.0,9150.0,147.0,3908.0,4055.0,18.0,846.0,864.0,0.0,13.0,Sonarr/Sonarr,2011-09-27 05:57:16,3846,0.0,0.0535621424856994,0.0,0.000520020800832,2.3790951638065523,0.0,2.3796151846073843,1
nopSolutions/nopCommerce,0,1,0,1,0,1,1,1,0,6791,6791,3866,66,nopSolutions/nopCommerce,163.0,28858.0,30.0,153.0,13555.0,194.0,5259.0,5453.0,49.0,662.0,711.0,0.0,37.0,nopSolutions/nopCommerce,2014-04-09 05:47:50,2921,9.87949332420404,0.0558028072577884,0.0523793221499486,0.0102704553235193,4.640534063676823,5.1,9.750804519000342,1
xupefei/Locale-Emulator,0,1,0,1,0,1,0,0,0,6774,6774,600,67,xupefei/Locale-Emulator,33.0,4918775.0,30.0,28.0,386.0,0.0,0.0,0.0,2.0,50.0,52.0,0.0,27.0,xupefei/Locale-Emulator,2013-03-17 13:51:51,3309,1486.4838319734058,0.0099728014505893,0.0084617709277727,0.0090661831368993,0.1166515563614385,0.9333333333333332,1.059051072831671,1
reactiveui/ReactiveUI,0,1,0,0,0,1,1,1,0,6686,6686,1055,68,reactiveui/ReactiveUI,201.0,0.0,2.0,0.0,4827.0,66.0,1102.0,1168.0,11.0,1893.0,1904.0,1.0,91.0,reactiveui/ReactiveUI,2010-06-11 05:24:29,4319,0.0,0.0465385505904144,0.0,0.0004630701551285,1.1176198194026394,0.0,1.118082889557768,1
MathewSachin/Captura,1,1,0,1,0,1,0,0,0,6653,6653,1240,69,MathewSachin/Captura,51.0,378582.0,27.0,43.0,1121.0,109.0,181.0,290.0,5.0,229.0,234.0,0.0,40.0,MathewSachin/Captura,2015-08-29 10:30:45,2414,156.82767191383596,0.0211267605633802,0.0178127589063794,0.0111847555923777,0.4643744821872411,1.5925925925925926,2.0681518303722113,1
ThreeMammals/Ocelot,0,1,0,1,0,0,1,1,0,6648,6648,1398,70,ThreeMammals/Ocelot,140.0,559.0,30.0,319.0,1276.0,486.0,527.0,1013.0,82.0,470.0,552.0,45.0,131.0,ThreeMammals/Ocelot,2016-06-29 20:35:24,2109,0.2650545282124229,0.0663821716453295,0.1512565196775723,0.0142247510668563,0.6050260787102892,10.633333333333333,11.252584163110479,1
Jackett/Jackett,1,1,0,1,0,0,1,0,1,6634,6634,858,71,Jackett/Jackett,428.0,170608.0,30.0,240.0,9449.0,298.0,10172.0,10470.0,12.0,2352.0,2364.0,54.0,1412.0,Jackett/Jackett,2015-10-29 16:23:19,2353,72.50658733531662,0.1818954526136846,0.1019974500637484,0.0127496812579685,4.015724606884828,8.0,12.028474288142796,1
TGSAN/CMWTAT_Digital_Edition,1,0,0,1,1,1,0,0,0,6619,6619,1075,72,TGSAN/CMWTAT_Digital_Edition,2.0,185370.0,7.0,10.0,31.0,8.0,24.0,32.0,1.0,1.0,2.0,0.0,10.0,TGSAN/CMWTAT_Digital_Edition,2018-05-27 13:45:02,1412,131.28186968838526,0.0014164305949008,0.0070821529745042,0.0049575070821529,0.0219546742209631,1.4285714285714286,1.4554836098745445,1
nilaoda/N_m3u8DL-CLI,1,0,0,1,0,0,1,0,0,6578,6578,1224,73,nilaoda/N_m3u8DL-CLI,7.0,114917.0,30.0,68.0,334.0,170.0,343.0,513.0,0.0,13.0,13.0,0.0,66.0,nilaoda/N_m3u8DL-CLI,2019-04-18 13:43:49,1086,105.81675874769796,0.0064456721915285,0.0626151012891344,0.0276243093922651,0.3075506445672191,2.2666666666666666,2.6018416206261508,1
winsw/winsw,0,1,0,1,0,1,1,1,0,6500,6500,1053,74,winsw/winsw,53.0,46995.0,30.0,160.0,786.0,114.0,328.0,442.0,23.0,420.0,443.0,4.0,60.0,winsw/winsw,2010-02-03 02:49:39,4447,10.567798515853385,0.0119181470654373,0.03597931189566,0.0067461209804362,0.1767483696874297,5.333333333333333,5.516827824001199,1
dvf/blockchain,0,0,0,1,0,0,1,1,0,6466,6466,2439,75,dvf/blockchain,16.0,0.0,2.0,0.0,71.0,61.0,61.0,122.0,47.0,47.0,94.0,0.0,12.0,dvf/blockchain,2017-09-24 19:36:36,1657,0.0,0.0096560048280024,0.0,0.0012070006035003,0.0428485214242607,0.0,0.044055522027760995,0
Humanizr/Humanizer,1,1,0,1,0,1,1,1,0,6450,6450,817,76,Humanizr/Humanizer,258.0,284.0,22.0,540.0,2309.0,178.0,343.0,521.0,20.0,642.0,662.0,10.0,192.0,Humanizr/Humanizer,2012-05-03 12:01:45,3627,0.0783016266887234,0.0711331679073614,0.1488833746898263,0.0060656189688447,0.6366142817755721,24.545454545454547,25.188134446198962,1
dodyg/practical-aspnetcore,1,1,0,1,1,0,1,0,0,6178,6178,812,77,dodyg/practical-aspnetcore,27.0,0.0,2.0,0.0,2409.0,171.0,98.0,269.0,1.0,54.0,55.0,0.0,883.0,dodyg/practical-aspnetcore,2016-07-27 08:23:40,2081,0.0,0.0129745314752522,0.0,0.0009610764055742,1.157616530514176,0.0,1.1585776069197502,1
kgrzybek/modular-monolith-with-ddd,1,1,0,1,1,1,1,1,0,6132,6132,893,78,kgrzybek/modular-monolith-with-ddd,22.0,0.0,2.0,0.0,283.0,37.0,57.0,94.0,7.0,86.0,93.0,1.0,43.0,kgrzybek/modular-monolith-with-ddd,2019-08-23 00:12:03,959,0.0,0.0229405630865484,0.0,0.0020855057351407,0.2950990615224191,0.0,0.2971845672575598,1
mbdavid/LiteDB,1,1,0,1,1,1,1,0,0,6106,6106,933,79,mbdavid/LiteDB,94.0,22737.0,30.0,34.0,2329.0,464.0,1382.0,1846.0,43.0,244.0,287.0,0.0,120.0,mbdavid/LiteDB,2014-08-25 13:49:30,2783,8.1699604743083,0.0337765001796622,0.0122170319798778,0.0107797340998922,0.8368666906216313,1.1333333333333333,1.9809797580548567,1
ElectronNET/Electron.NET,1,1,0,1,1,1,1,1,0,6060,6060,596,80,ElectronNET/Electron.NET,75.0,0.0,2.0,0.0,718.0,131.0,379.0,510.0,15.0,141.0,156.0,4.0,74.0,ElectronNET/Electron.NET,2017-10-03 12:30:29,1648,0.0,0.045509708737864,0.0,0.0012135922330097,0.4356796116504854,0.0,0.4368932038834951,1
gitextensions/gitextensions,1,1,0,1,1,1,1,0,0,5989,5989,1789,81,gitextensions/gitextensions,511.0,1497489.0,30.0,80.0,15143.0,610.0,5049.0,5659.0,33.0,3943.0,3976.0,5.0,86.0,gitextensions/gitextensions,2008-12-06 09:18:59,4871,307.4294805994662,0.1049065900225826,0.0164237322931636,0.0061588996099363,3.108807226442209,2.6666666666666665,5.781632792718812,1
unoplatform/uno,0,1,0,1,0,1,1,1,0,5980,5980,481,82,unoplatform/uno,280.0,855.0,30.0,492.0,15128.0,1007.0,2580.0,3587.0,96.0,4349.0,4445.0,0.0,129.0,unoplatform/uno,2018-05-07 11:52:27,1432,0.5970670391061452,0.1955307262569832,0.3435754189944134,0.020949720670391,10.564245810055866,16.4,26.985195530726255,1
mRemoteNG/mRemoteNG,0,1,0,1,0,0,1,1,0,5878,5878,1095,83,mRemoteNG/mRemoteNG,109.0,3608881.0,30.0,94.0,4829.0,663.0,1150.0,1813.0,1.0,366.0,367.0,0.0,9.0,mRemoteNG/mRemoteNG,2010-01-06 15:53:17,4475,806.4538547486034,0.0243575418994413,0.0210055865921787,0.0067039106145251,1.0791061452513966,3.1333333333333333,4.219143389199255,1
migueldeicaza/gui.cs,0,1,0,1,0,0,1,1,0,5844,5844,468,84,migueldeicaza/gui.cs,88.0,0.0,2.0,0.0,2461.0,62.0,706.0,768.0,17.0,770.0,787.0,1.0,75.0,migueldeicaza/gui.cs,2017-12-11 03:23:45,1579,0.0,0.0557314756174794,0.0,0.0012666244458518,1.558581380620646,0.0,1.559848005066498,1
aspnet/Mvc,0,1,0,1,0,0,1,0,0,5726,5726,2228,85,aspnet/Mvc,191.0,0.0,2.0,0.0,4596.0,0.0,5180.0,5180.0,0.0,3455.0,3455.0,2.0,27.0,aspnet/Mvc,2013-12-12 03:54:00,3039,0.0,0.062849621586048,0.0,0.0006581112207963,1.5123395853899309,0.0,1.5129976966107272,1
Radarr/Radarr,1,1,0,0,0,1,1,1,0,5666,5666,702,86,Radarr/Radarr,299.0,235667.0,30.0,298.0,10835.0,308.0,5266.0,5574.0,34.0,1430.0,1464.0,0.0,65.0,Radarr/Radarr,2016-12-25 11:38:26,1930,122.10725388601035,0.1549222797927461,0.1544041450777202,0.0155440414507772,5.6139896373057,9.933333333333334,15.56286701208981,1
rocksdanister/lively,1,1,0,1,1,1,1,1,0,5647,5647,474,87,rocksdanister/lively,4.0,495317.0,30.0,71.0,490.0,141.0,564.0,705.0,1.0,42.0,43.0,16.0,85.0,rocksdanister/lively,2019-08-08 05:57:26,974,508.5390143737166,0.0041067761806981,0.0728952772073922,0.0308008213552361,0.5030800821355236,2.3666666666666667,2.9005475701574266,1
QuantConnect/Lean,1,1,0,1,0,1,1,1,0,5641,5641,2392,88,QuantConnect/Lean,194.0,0.0,2.0,0.0,11313.0,413.0,2018.0,2431.0,6.0,3795.0,3801.0,3.0,97.0,QuantConnect/Lean,2014-11-28 04:20:19,2688,0.0,0.072172619047619,0.0,0.0007440476190476,4.208705357142857,0.0,4.209449404761904,1
lambci/docker-lambda,0,0,0,1,1,0,1,0,0,5617,5617,424,89,lambci/docker-lambda,37.0,0.0,2.0,0.0,440.0,52.0,229.0,281.0,7.0,69.0,76.0,7.0,49.0,lambci/docker-lambda,2016-05-26 03:06:22,2143,0.0,0.0172655156322911,0.0,0.0009332711152589,0.2053196453569762,0.0,0.2062529164722351,0
microsoft/VFSForGit,0,0,0,1,0,1,0,0,0,5570,5570,447,90,microsoft/VFSForGit,57.0,1420359.0,30.0,58.0,2494.0,295.0,472.0,767.0,5.0,989.0,994.0,0.0,54.0,microsoft/VFSForGit,2017-01-25 21:10:29,1899,747.9510268562401,0.0300157977883096,0.0305423907319641,0.0157977883096366,1.3133228014744602,1.933333333333333,3.2624539231174294,1
OrchardCMS/OrchardCore,0,1,0,1,1,1,1,0,0,5558,5558,1884,91,OrchardCMS/OrchardCore,241.0,0.0,2.0,0.0,5875.0,1069.0,4320.0,5389.0,115.0,4862.0,4977.0,1.0,97.0,OrchardCMS/OrchardCore,2014-11-19 22:29:26,2697,0.0,0.089358546533185,0.0,0.0007415647015202,2.17834631071561,0.0,2.1790878754171303,1
JasonStein/Notepads,1,1,0,1,1,0,1,1,0,5524,5524,326,92,JasonStein/Notepads,61.0,43821.0,30.0,88.0,984.0,227.0,315.0,542.0,33.0,446.0,479.0,0.0,130.0,JasonStein/Notepads,2019-06-01 01:20:33,1042,42.05470249520153,0.0585412667946257,0.0844529750479846,0.0287907869481765,0.944337811900192,2.933333333333333,3.906461932181702,1
reactiveui/refit,1,1,0,1,0,0,1,0,0,5520,5520,587,93,reactiveui/refit,131.0,282.0,30.0,79.0,1595.0,104.0,664.0,768.0,14.0,541.0,555.0,6.0,130.0,reactiveui/refit,2013-07-22 20:11:57,3182,0.0886235072281583,0.0411690760527969,0.0248271527341294,0.0094280326838466,0.5012570710245129,2.6333333333333333,3.1440184370416926,1
neuecc/UniRx,0,1,0,1,0,1,1,1,1,5477,5477,756,94,neuecc/UniRx,42.0,12734.0,25.0,33.0,1024.0,183.0,208.0,391.0,42.0,79.0,121.0,2.0,103.0,neuecc/UniRx,2014-03-20 12:23:28,2941,4.329819789187352,0.014280856851411,0.0112206732403944,0.0085005100306018,0.3481808908534512,1.32,1.6766814008840532,1
xamarin/Xamarin.Forms,1,1,0,1,1,0,1,1,0,5472,5472,1905,95,xamarin/Xamarin.Forms,375.0,547.0,30.0,296.0,5725.0,2825.0,6694.0,9519.0,99.0,5217.0,5316.0,4.0,56.0,xamarin/Xamarin.Forms,2016-03-18 15:52:03,2212,0.2472875226039783,0.1695298372513562,0.1338155515370705,0.0135623869801084,2.588155515370705,9.866666666666667,12.46838456901748,1
dotnet/wpf,0,1,0,1,0,1,1,1,0,5469,5469,795,96,dotnet/wpf,128.0,0.0,2.0,0.0,3917.0,913.0,951.0,1864.0,95.0,4209.0,4304.0,0.0,33.0,dotnet/wpf,2018-10-19 01:55:23,1267,0.0,0.1010260457774269,0.0,0.0015785319652722,3.091554853985793,0.0,3.0931333859510652,1
de4dot/de4dot,1,1,0,1,0,0,1,0,0,5442,5442,2046,97,de4dot/de4dot,26.0,0.0,2.0,0.0,2090.0,0.0,0.0,0.0,1.0,46.0,47.0,0.0,19.0,de4dot/de4dot,2011-09-20 01:50:28,3853,0.0,0.006747988580327,0.0,0.0005190760446405,0.5424344666493641,0.0,0.5429535426940046,1
sschmid/Entitas-CSharp,1,1,0,1,0,1,1,0,0,5374,5374,983,98,sschmid/Entitas-CSharp,28.0,14922.0,30.0,42.0,2066.0,174.0,698.0,872.0,11.0,108.0,119.0,1.0,124.0,sschmid/Entitas-CSharp,2014-03-18 16:36:44,2943,5.0703363914373085,0.0095141012572205,0.0142711518858307,0.0101936799184505,0.7020047570506286,1.4,2.112198436969079,1
HMBSbige/ShadowsocksR-Windows,1,1,0,1,1,1,1,0,1,5308,5308,971,99,HMBSbige/ShadowsocksR-Windows,40.0,135175.0,30.0,105.0,1409.0,0.0,0.0,0.0,5.0,145.0,150.0,0.0,75.0,HMBSbige/ShadowsocksR-Windows,2018-04-19 04:53:38,1450,93.22413793103448,0.0275862068965517,0.0724137931034482,0.0206896551724137,0.9717241379310344,3.5,4.492413793103448,1
emersonsoares/cep-api,1,1,0,1,0,0,0,1,0,99,99,46,198,emersonsoares/cep-api,5.0,0.0,2.0,0.0,54.0,3.0,6.0,9.0,0.0,4.0,4.0,0.0,9.0,emersonsoares/cep-api,2012-10-12 07:52:50,3465,0.0,0.0014430014430014,0.0,0.0005772005772005,0.0155844155844155,0.0,0.016161616161616,0
RiSearcher/GeometRi.CSharp,1,1,0,1,1,0,1,0,0,98,98,13,197,RiSearcher/GeometRi.CSharp,2.0,0.0,2.0,0.0,194.0,1.0,15.0,16.0,1.0,6.0,7.0,0.0,31.0,RiSearcher/GeometRi.CSharp,2017-07-21 21:09:35,1722,0.0,0.0011614401858304,0.0,0.0011614401858304,0.1126596980255516,0.0,0.11382113821138201,0
chsienki/Kittitas,0,1,0,1,0,0,0,0,0,97,97,5,196,chsienki/Kittitas,1.0,0.0,2.0,0.0,15.0,4.0,1.0,5.0,1.0,0.0,1.0,0.0,6.0,chsienki/Kittitas,2020-09-01 16:30:50,584,0.0,0.0017123287671232,0.0,0.0034246575342465,0.0256849315068493,0.0,0.0291095890410958,0
conan-roslyn/Conan,0,1,0,1,0,1,1,0,0,96,96,3,195,conan-roslyn/Conan,1.0,0.0,2.0,0.0,14.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,conan-roslyn/Conan,2018-06-28 10:25:02,1380,0.0,0.0007246376811594,0.0,0.0014492753623188,0.0101449275362318,0.0,0.0115942028985506,0
birkett/CloudFlare-DDNS-Updater,1,1,0,1,1,1,1,0,0,95,95,48,194,birkett/CloudFlare-DDNS-Updater,4.0,5308.0,4.0,4.0,52.0,12.0,4.0,16.0,4.0,2.0,6.0,0.0,9.0,birkett/CloudFlare-DDNS-Updater,2014-07-23 14:20:05,2816,1.8849431818181817,0.0014204545454545,0.0014204545454545,0.0014204545454545,0.018465909090909,1.0,1.0198863636363635,1
jonwagner/EventSourceProxy,0,1,0,1,0,0,1,0,0,94,94,21,193,jonwagner/EventSourceProxy,9.0,0.0,2.0,0.0,104.0,0.0,48.0,48.0,0.0,12.0,12.0,1.0,7.0,jonwagner/EventSourceProxy,2013-03-01 21:15:01,3325,0.0,0.0027067669172932,0.0,0.0006015037593984,0.0312781954887218,0.0,0.0318796992481202,0
lowleveldesign/dotnet-netrace,0,0,0,1,0,0,0,0,0,92,92,6,191,lowleveldesign/dotnet-netrace,2.0,40.0,3.0,7.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,lowleveldesign/dotnet-netrace,2019-06-02 08:15:31,1041,0.0384245917387127,0.0019212295869356,0.0067243035542747,0.0028818443804034,0.0172910662824207,2.333333333333333,2.353506243996157,1
snowl/LoLEnhancementSuite,0,0,0,0,0,0,1,0,0,91,91,31,190,snowl/LoLEnhancementSuite,8.0,0.0,2.0,0.0,157.0,0.0,47.0,47.0,0.0,19.0,19.0,0.0,35.0,snowl/LoLEnhancementSuite,2014-04-03 11:00:43,2927,0.0,0.0027331738981892,0.0,0.0006832934745473,0.0536385377519644,0.0,0.0543218312265117,0
ElectricNightOwl/ArmSwinger,1,1,0,1,1,1,1,1,1,90,90,30,189,ElectricNightOwl/ArmSwinger,4.0,0.0,2.0,0.0,92.0,9.0,15.0,24.0,1.0,29.0,30.0,1.0,43.0,ElectricNightOwl/ArmSwinger,2016-07-06 04:58:29,2102,0.0,0.0019029495718363,0.0,0.0009514747859181,0.0437678401522359,0.0,0.044719314938154,0
IndieVisualLab/UnityGraphicsProgramming2,0,1,0,0,0,0,0,0,0,89,89,11,188,IndieVisualLab/UnityGraphicsProgramming2,4.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,IndieVisualLab/UnityGraphicsProgramming2,2018-04-21 00:20:10,1448,0.0,0.0027624309392265,0.0,0.0013812154696132,0.005524861878453,0.0,0.0069060773480662,0
alexandrebeato/bankflix,1,0,0,0,1,1,0,0,0,88,88,14,187,alexandrebeato/bankflix,1.0,0.0,2.0,0.0,103.0,0.0,2.0,2.0,16.0,10.0,26.0,0.0,18.0,alexandrebeato/bankflix,2019-10-09 13:44:06,912,0.0,0.0010964912280701,0.0,0.0021929824561403,0.112938596491228,0.0,0.11513157894736831,0
microsoftarchive/iot-journey,0,1,0,1,0,0,1,0,0,87,87,38,186,microsoftarchive/iot-journey,16.0,0.0,2.0,0.0,500.0,23.0,172.0,195.0,0.0,142.0,142.0,0.0,29.0,microsoftarchive/iot-journey,2015-04-19 22:49:18,2546,0.0,0.0062843676355066,0.0,0.0007855459544383,0.1963864886095836,0.0,0.1971720345640219,0
brockallen/BrockAllen.IdentityReboot,0,1,0,0,0,0,0,0,0,85,85,14,184,brockallen/BrockAllen.IdentityReboot,2.0,0.0,2.0,0.0,65.0,0.0,13.0,13.0,0.0,1.0,1.0,0.0,2.0,brockallen/BrockAllen.IdentityReboot,2014-02-08 17:40:57,2981,0.0,0.000670915800067,0.0,0.000670915800067,0.0218047635021804,0.0,0.0224756793022474,0
mewlist/MassiveGrass,1,0,0,1,1,0,1,0,0,84,84,12,183,mewlist/MassiveGrass,2.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,mewlist/MassiveGrass,2019-08-16 00:49:19,966,0.0,0.0020703933747412,0.0,0.0020703933747412,0.0279503105590062,0.0,0.0300207039337474,0
Azure/azure-iot-predictive-maintenance,1,1,0,1,0,1,1,0,0,82,82,64,181,Azure/azure-iot-predictive-maintenance,23.0,0.0,2.0,0.0,231.0,0.0,11.0,11.0,0.0,44.0,44.0,0.0,9.0,Azure/azure-iot-predictive-maintenance,2015-07-23 06:44:53,2451,0.0,0.0093839249286005,0.0,0.0008159934720522,0.0942472460220318,0.0,0.095063239494084,0
seven1986/oauthapp,1,1,0,0,0,0,0,0,0,81,81,22,180,seven1986/oauthapp,4.0,0.0,2.0,0.0,413.0,0.0,8.0,8.0,0.0,94.0,94.0,0.0,16.0,seven1986/oauthapp,2018-01-08 03:44:42,1551,0.0,0.0025789813023855,0.0,0.0012894906511927,0.2662798194713088,0.0,0.2675693101225015,1
chrishonselaar/ProtoPad,0,1,0,1,0,1,1,1,0,80,80,20,179,chrishonselaar/ProtoPad,1.0,0.0,2.0,0.0,40.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,chrishonselaar/ProtoPad,2013-04-22 14:51:52,3273,0.0,0.0003055300947143,0.0,0.0006110601894286,0.0122212037885731,0.0,0.0128322639780017,0
jglim/CCManager,0,1,0,1,0,0,0,0,0,79,79,19,178,jglim/CCManager,1.0,0.0,2.0,0.0,9.0,4.0,4.0,8.0,0.0,1.0,1.0,1.0,3.0,jglim/CCManager,2013-12-23 05:33:55,3028,0.0,0.0003302509907529,0.0,0.0006605019815059,0.0029722589167767,0.0,0.0036327608982826,0
saguiitay/CardinalityEstimation,0,1,0,1,0,1,1,0,0,78,78,31,177,saguiitay/CardinalityEstimation,13.0,0.0,2.0,0.0,59.0,1.0,13.0,14.0,1.0,17.0,18.0,0.0,5.0,saguiitay/CardinalityEstimation,2015-02-02 18:31:43,2622,0.0,0.0049580472921434,0.0,0.0007627765064836,0.0225019069412662,0.0,0.0232646834477498,0
W3D3/SteamAccountSwitcher,1,1,0,1,1,1,0,0,1,77,77,21,176,W3D3/SteamAccountSwitcher,4.0,8392.0,1.0,1.0,38.0,2.0,8.0,10.0,0.0,4.0,4.0,0.0,15.0,W3D3/SteamAccountSwitcher,2014-06-19 13:48:14,2850,2.944561403508772,0.0014035087719298,0.0003508771929824,0.0003508771929824,0.0133333333333333,1.0,1.0136842105263157,1
