fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
carlospolop/PEASS-ng,0,1,0,1,0,1,0,1,0,7039,7039,1755,60,carlospolop/PEASS-ng,61.0,53984.0,29.0,396.0,1313.0,4.0,115.0,119.0,0.0,157.0,157.0,0.0,89.0,499.0,121.0,124.0,141.0,124.0,110.0,1,carlospolop/PEASS-ng,2019-01-13 19:58:24,1147,0.05318221447253706,0.34524847428073235,0.025283347863993024,1.144725370531822,13.655172413793103,14.825181132188918,499.0
dotnet-architecture/eShopOnWeb,0,1,0,1,0,0,1,0,0,6879,6879,3348,61,dotnet-architecture/eShopOnWeb,69.0,0.0,2.0,0.0,533.0,2.0,286.0,288.0,7.0,392.0,399.0,0.0,48.0,533.0,136.0,123.0,168.0,123.0,119.0,1,dotnet-architecture/eShopOnWeb,2017-02-28 02:39:37,1831,0.037684325505188423,0.0,0.0010922992900054614,0.2910977607864555,0.0,0.292190060076461,533.0
duplicati/duplicati,1,1,0,1,1,1,1,1,0,6872,6872,699,62,duplicati/duplicati,196.0,6638.0,30.0,269.0,8117.0,815.0,2812.0,3627.0,14.0,1040.0,1054.0,3.0,43.0,488.0,115.0,122.0,98.0,122.0,146.0,1,duplicati/duplicati,2014-08-05 08:28:16,2769,0.07078367641747924,0.09714698447092814,0.010834236186348862,2.9313831708197906,8.966666666666667,11.908884073672805,488.0
microsoft/ailab,1,1,0,1,0,1,0,1,1,6861,6861,1281,63,microsoft/ailab,48.0,254.0,1.0,3.0,134.0,24.0,24.0,48.0,40.0,52.0,92.0,0.0,14.0,468.0,108.0,121.0,128.0,121.0,98.0,1,microsoft/ailab,2018-07-23 22:40:54,1321,0.036336109008327025,0.002271006813020439,0.000757002271006813,0.10143830431491295,3.0,3.10219530658592,468.0
Sonarr/Sonarr,1,1,0,1,0,1,1,1,0,6824,6824,963,64,Sonarr/Sonarr,206.0,0.0,2.0,0.0,9150.0,147.0,3908.0,4055.0,18.0,846.0,864.0,0.0,13.0,496.0,119.0,120.0,117.0,120.0,139.0,1,Sonarr/Sonarr,2011-09-27 05:57:16,3812,0.0540398740818468,0.0,0.0005246589716684155,2.400314795383001,0.0,2.4008394543546694,496.0
nopSolutions/nopCommerce,0,1,0,1,0,1,1,1,0,6791,6791,3866,66,nopSolutions/nopCommerce,163.0,28858.0,30.0,153.0,13555.0,194.0,5259.0,5453.0,49.0,662.0,711.0,0.0,37.0,547.0,141.0,119.0,175.0,119.0,134.0,1,nopSolutions/nopCommerce,2014-04-09 05:47:50,2887,0.05645999307239349,0.052996189816418425,0.010391409767925183,4.6951853134741945,5.1,9.805576723242119,547.0
xupefei/Locale-Emulator,0,1,0,1,0,1,0,0,0,6774,6774,600,67,xupefei/Locale-Emulator,33.0,4918775.0,30.0,28.0,386.0,0.0,0.0,0.0,2.0,50.0,52.0,0.0,27.0,421.0,97.0,118.0,95.0,118.0,90.0,0,xupefei/Locale-Emulator,2013-03-17 13:51:51,3275,0.010076335877862596,0.008549618320610687,0.00916030534351145,0.11786259541984732,0.9333333333333333,1.060356234096692,421.0
reactiveui/ReactiveUI,0,1,0,0,0,1,1,1,0,6686,6686,1055,68,reactiveui/ReactiveUI,201.0,0.0,2.0,0.0,4827.0,66.0,1102.0,1168.0,11.0,1893.0,1904.0,1.0,91.0,509.0,126.0,117.0,121.0,117.0,154.0,1,reactiveui/ReactiveUI,2010-06-11 05:24:29,4285,0.04690781796966161,0.0,0.0004667444574095683,1.126487747957993,0.0,1.1269544924154025,509.0
MathewSachin/Captura,1,1,0,1,0,1,0,0,0,6653,6653,1240,69,MathewSachin/Captura,51.0,378582.0,27.0,43.0,1121.0,109.0,181.0,290.0,5.0,229.0,234.0,0.0,40.0,472.0,110.0,116.0,126.0,116.0,114.0,1,MathewSachin/Captura,2015-08-29 10:30:45,2380,0.02142857142857143,0.018067226890756304,0.01134453781512605,0.47100840336134453,1.5925925925925926,2.074945533769063,472.0
ThreeMammals/Ocelot,0,1,0,1,0,0,1,1,0,6648,6648,1398,70,ThreeMammals/Ocelot,140.0,559.0,30.0,319.0,1276.0,486.0,527.0,1013.0,82.0,470.0,552.0,45.0,131.0,487.0,114.0,115.0,131.0,115.0,126.0,1,ThreeMammals/Ocelot,2016-06-29 20:35:24,2075,0.06746987951807229,0.15373493975903615,0.014457831325301205,0.6149397590361446,10.633333333333333,11.262730923694779,487.0
Jackett/Jackett,1,1,0,1,0,0,1,0,1,6634,6634,858,71,Jackett/Jackett,428.0,170608.0,30.0,240.0,9449.0,298.0,10172.0,10470.0,12.0,2352.0,2364.0,54.0,1412.0,496.0,119.0,114.0,111.0,114.0,157.0,1,Jackett/Jackett,2015-10-29 16:23:19,2319,0.1845623113410953,0.1034928848641656,0.0129366106080207,4.074601121172919,8.0,12.087537731780941,496.0
TGSAN/CMWTAT_Digital_Edition,1,0,0,1,1,1,0,0,0,6619,6619,1075,72,TGSAN/CMWTAT_Digital_Edition,2.0,185370.0,7.0,10.0,31.0,8.0,24.0,32.0,1.0,1.0,2.0,0.0,10.0,389.0,88.0,113.0,122.0,113.0,41.0,0,TGSAN/CMWTAT_Digital_Edition,2018-05-27 13:45:02,1378,0.001451378809869376,0.00725689404934688,0.0050798258345428155,0.022496371552975326,1.4285714285714286,1.4561476259589468,389.0
nilaoda/N_m3u8DL-CLI,1,0,0,1,0,0,1,0,0,6578,6578,1224,73,nilaoda/N_m3u8DL-CLI,7.0,114917.0,30.0,68.0,334.0,170.0,343.0,513.0,0.0,13.0,13.0,0.0,66.0,421.0,97.0,112.0,125.0,112.0,72.0,0,nilaoda/N_m3u8DL-CLI,2019-04-18 13:43:49,1052,0.006653992395437262,0.06463878326996197,0.028517110266159697,0.31749049429657794,2.2666666666666666,2.6126742712294044,421.0
winsw/winsw,0,1,0,1,0,1,1,1,0,6500,6500,1053,74,winsw/winsw,53.0,46995.0,30.0,160.0,786.0,114.0,328.0,442.0,23.0,420.0,443.0,4.0,60.0,463.0,107.0,111.0,120.0,111.0,121.0,1,winsw/winsw,2010-02-03 02:49:39,4413,0.012009970541581691,0.036256514842510766,0.006798096532970768,0.17811012916383412,5.333333333333333,5.5182415590301375,463.0
dvf/blockchain,0,0,0,1,0,0,1,1,0,6466,6466,2439,75,dvf/blockchain,16.0,0.0,2.0,0.0,71.0,61.0,61.0,122.0,47.0,47.0,94.0,0.0,12.0,479.0,112.0,110.0,159.0,110.0,100.0,1,dvf/blockchain,2017-09-24 19:36:36,1623,0.009858287122612447,0.0,0.0012322858903265558,0.04374614910659273,0.0,0.04497843499691929,479.0
Humanizr/Humanizer,1,1,0,1,0,1,1,1,0,6450,6450,817,76,Humanizr/Humanizer,258.0,284.0,22.0,540.0,2309.0,178.0,343.0,521.0,20.0,642.0,662.0,10.0,192.0,456.0,106.0,109.0,107.0,109.0,131.0,1,Humanizr/Humanizer,2012-05-03 12:01:45,3593,0.07180629000834957,0.15029223490119678,0.006123016977456165,0.6426384636793766,24.545454545454547,25.19421602611138,456.0
dodyg/practical-aspnetcore,1,1,0,1,1,0,1,0,0,6178,6178,812,77,dodyg/practical-aspnetcore,27.0,0.0,2.0,0.0,2409.0,171.0,98.0,269.0,1.0,54.0,55.0,0.0,883.0,414.0,96.0,108.0,106.0,108.0,92.0,0,dodyg/practical-aspnetcore,2016-07-27 08:23:40,2047,0.013190034196384953,0.0,0.0009770395701025891,1.1768441621885686,0.0,1.177821201758671,414.0
kgrzybek/modular-monolith-with-ddd,1,1,0,1,1,1,1,1,0,6132,6132,893,78,kgrzybek/modular-monolith-with-ddd,22.0,0.0,2.0,0.0,283.0,37.0,57.0,94.0,7.0,86.0,93.0,1.0,43.0,427.0,100.0,107.0,114.0,107.0,99.0,1,kgrzybek/modular-monolith-with-ddd,2019-08-23 00:12:03,925,0.023783783783783784,0.0,0.002162162162162162,0.30594594594594593,0.0,0.30810810810810807,427.0
mbdavid/LiteDB,1,1,0,1,1,1,1,0,0,6106,6106,933,79,mbdavid/LiteDB,94.0,22737.0,30.0,34.0,2329.0,464.0,1382.0,1846.0,43.0,244.0,287.0,0.0,120.0,443.0,102.0,106.0,116.0,106.0,115.0,1,mbdavid/LiteDB,2014-08-25 13:49:30,2749,0.03419425245543834,0.012368133866860677,0.010913059294288832,0.8472171698799563,1.1333333333333333,1.9914635625075785,443.0
ElectronNET/Electron.NET,1,1,0,1,1,1,1,1,0,6060,6060,596,80,ElectronNET/Electron.NET,75.0,0.0,2.0,0.0,718.0,131.0,379.0,510.0,15.0,141.0,156.0,4.0,74.0,413.0,95.0,105.0,94.0,105.0,109.0,0,ElectronNET/Electron.NET,2017-10-03 12:30:29,1614,0.046468401486988845,0.0,0.0012391573729863693,0.4448574969021066,0.0,0.44609665427509293,413.0
gitextensions/gitextensions,1,1,0,1,1,1,1,0,0,5989,5989,1789,81,gitextensions/gitextensions,511.0,1497489.0,30.0,80.0,15143.0,610.0,5049.0,5659.0,33.0,3943.0,3976.0,5.0,86.0,518.0,131.0,104.0,144.0,104.0,166.0,1,gitextensions/gitextensions,2008-12-06 09:18:59,4837,0.10564399421128799,0.016539177175935497,0.0062021914409758115,3.1306594996898904,2.6666666666666665,5.803528357797533,518.0
unoplatform/uno,0,1,0,1,0,1,1,1,0,5980,5980,481,82,unoplatform/uno,280.0,855.0,30.0,492.0,15128.0,1007.0,2580.0,3587.0,96.0,4349.0,4445.0,0.0,129.0,468.0,108.0,103.0,92.0,103.0,170.0,1,unoplatform/uno,2018-05-07 11:52:27,1398,0.20028612303290416,0.351931330472103,0.02145922746781116,10.821173104434907,16.4,27.24263233190272,468.0
mRemoteNG/mRemoteNG,0,1,0,1,0,0,1,1,0,5878,5878,1095,83,mRemoteNG/mRemoteNG,109.0,3608881.0,30.0,94.0,4829.0,663.0,1150.0,1813.0,1.0,366.0,367.0,0.0,9.0,444.0,103.0,102.0,123.0,102.0,117.0,1,mRemoteNG/mRemoteNG,2010-01-06 15:53:17,4441,0.024544021616752985,0.02116640396307138,0.006755235307363206,1.0873677099752308,3.1333333333333333,4.227456278615927,444.0
migueldeicaza/gui.cs,0,1,0,1,0,0,1,1,0,5844,5844,468,84,migueldeicaza/gui.cs,88.0,0.0,2.0,0.0,2461.0,62.0,706.0,768.0,17.0,770.0,787.0,1.0,75.0,429.0,101.0,101.0,90.0,101.0,137.0,1,migueldeicaza/gui.cs,2017-12-11 03:23:45,1545,0.056957928802589,0.0,0.0012944983818770227,1.5928802588996764,0.0,1.5941747572815534,429.0
aspnet/Mvc,0,1,0,1,0,0,1,0,0,5726,5726,2228,85,aspnet/Mvc,191.0,0.0,2.0,0.0,4596.0,0.0,5180.0,5180.0,0.0,3455.0,3455.0,2.0,27.0,514.0,127.0,100.0,150.0,100.0,164.0,1,aspnet/Mvc,2013-12-12 03:54:00,3005,0.06356073211314475,0.0,0.0006655574043261231,1.529450915141431,0.0,1.5301164725457572,514.0
Radarr/Radarr,1,1,0,0,0,1,1,1,0,5666,5666,702,86,Radarr/Radarr,299.0,235667.0,30.0,298.0,10835.0,308.0,5266.0,5574.0,34.0,1430.0,1464.0,0.0,65.0,448.0,104.0,99.0,99.0,99.0,151.0,1,Radarr/Radarr,2016-12-25 11:38:26,1896,0.15770042194092826,0.1571729957805907,0.015822784810126583,5.714662447257384,9.933333333333334,15.663818565400843,448.0
rocksdanister/lively,1,1,0,1,1,1,1,1,0,5647,5647,474,87,rocksdanister/lively,4.0,495317.0,30.0,71.0,490.0,141.0,564.0,705.0,1.0,42.0,43.0,16.0,85.0,371.0,86.0,98.0,91.0,98.0,84.0,0,rocksdanister/lively,2019-08-08 05:57:26,940,0.00425531914893617,0.07553191489361702,0.031914893617021274,0.5212765957446809,2.3666666666666667,2.919858156028369,371.0
QuantConnect/Lean,1,1,0,1,0,1,1,1,0,5641,5641,2392,88,QuantConnect/Lean,194.0,0.0,2.0,0.0,11313.0,413.0,2018.0,2431.0,6.0,3795.0,3801.0,3.0,97.0,516.0,129.0,97.0,157.0,97.0,165.0,1,QuantConnect/Lean,2014-11-28 04:20:19,2654,0.07309721175584025,0.0,0.0007535795026375283,4.262622456669178,0.0,4.263376036171816,516.0
lambci/docker-lambda,0,0,0,1,1,0,1,0,0,5617,5617,424,89,lambci/docker-lambda,37.0,0.0,2.0,0.0,440.0,52.0,229.0,281.0,7.0,69.0,76.0,7.0,49.0,375.0,87.0,96.0,88.0,96.0,95.0,0,lambci/docker-lambda,2016-05-26 03:06:22,2109,0.017543859649122806,0.0,0.000948316737790422,0.20862968231389284,0.0,0.20957799905168326,375.0
microsoft/VFSForGit,0,0,0,1,0,1,0,0,0,5570,5570,447,90,microsoft/VFSForGit,57.0,1420359.0,30.0,58.0,2494.0,295.0,472.0,767.0,5.0,989.0,994.0,0.0,54.0,422.0,99.0,95.0,89.0,95.0,143.0,0,microsoft/VFSForGit,2017-01-25 21:10:29,1865,0.030563002680965148,0.031099195710455763,0.0160857908847185,1.3372654155495978,1.9333333333333333,3.2866845397676494,422.0
OrchardCMS/OrchardCore,0,1,0,1,1,1,1,0,0,5558,5558,1884,91,OrchardCMS/OrchardCore,241.0,0.0,2.0,0.0,5875.0,1069.0,4320.0,5389.0,115.0,4862.0,4977.0,1.0,97.0,505.0,124.0,94.0,146.0,94.0,171.0,1,OrchardCMS/OrchardCore,2014-11-19 22:29:26,2663,0.09049943672549755,0.0,0.0007510326699211416,2.2061584678933532,0.0,2.2069095005632744,505.0
JasonStein/Notepads,1,1,0,1,1,0,1,1,0,5524,5524,326,92,JasonStein/Notepads,61.0,43821.0,30.0,88.0,984.0,227.0,315.0,542.0,33.0,446.0,479.0,0.0,130.0,397.0,90.0,93.0,86.0,93.0,125.0,0,JasonStein/Notepads,2019-06-01 01:20:33,1008,0.060515873015873016,0.0873015873015873,0.02976190476190476,0.9761904761904762,2.933333333333333,3.939285714285714,397.0
reactiveui/refit,1,1,0,1,0,0,1,0,0,5520,5520,587,93,reactiveui/refit,131.0,282.0,30.0,79.0,1595.0,104.0,664.0,768.0,14.0,541.0,555.0,6.0,130.0,404.0,93.0,92.0,93.0,92.0,127.0,0,reactiveui/refit,2013-07-22 20:11:57,3148,0.041613722998729355,0.025095298602287167,0.009529860228716646,0.5066709021601017,2.6333333333333333,3.1495340957221516,404.0
neuecc/UniRx,0,1,0,1,0,1,1,1,1,5477,5477,756,94,neuecc/UniRx,42.0,12734.0,25.0,33.0,1024.0,183.0,208.0,391.0,42.0,79.0,121.0,2.0,103.0,389.0,88.0,91.0,102.0,91.0,105.0,0,neuecc/UniRx,2014-03-20 12:23:28,2907,0.014447884416924664,0.011351909184726523,0.008599931200550396,0.3522531819745442,1.32,1.6808531131750946,389.0
xamarin/Xamarin.Forms,1,1,0,1,1,0,1,1,0,5472,5472,1905,95,xamarin/Xamarin.Forms,375.0,547.0,30.0,296.0,5725.0,2825.0,6694.0,9519.0,99.0,5217.0,5316.0,4.0,56.0,500.0,122.0,90.0,147.0,90.0,173.0,1,xamarin/Xamarin.Forms,2016-03-18 15:52:03,2178,0.1721763085399449,0.13590449954086317,0.013774104683195593,2.628558310376492,9.866666666666667,12.508999081726355,500.0
dotnet/wpf,0,1,0,1,0,1,1,1,0,5469,5469,795,96,dotnet/wpf,128.0,0.0,2.0,0.0,3917.0,913.0,951.0,1864.0,95.0,4209.0,4304.0,0.0,33.0,451.0,105.0,89.0,105.0,89.0,168.0,1,dotnet/wpf,2018-10-19 01:55:23,1233,0.10381184103811841,0.0,0.0016220600162206002,3.1768045417680453,0.0,3.178426601784266,451.0
de4dot/de4dot,1,1,0,1,0,0,1,0,0,5442,5442,2046,97,de4dot/de4dot,26.0,0.0,2.0,0.0,2090.0,0.0,0.0,0.0,1.0,46.0,47.0,0.0,19.0,411.0,94.0,88.0,148.0,88.0,87.0,0,de4dot/de4dot,2011-09-20 01:50:28,3819,0.0068080649384655665,0.0,0.0005236973029588898,0.5472636815920398,0.0,0.5477873788949986,411.0
sschmid/Entitas-CSharp,1,1,0,1,0,1,1,0,0,5374,5374,983,98,sschmid/Entitas-CSharp,28.0,14922.0,30.0,42.0,2066.0,174.0,698.0,872.0,11.0,108.0,119.0,1.0,124.0,397.0,90.0,87.0,119.0,87.0,104.0,0,sschmid/Entitas-CSharp,2014-03-18 16:36:44,2909,0.009625300790649707,0.014437951185974561,0.010312822275696116,0.7102096940529391,1.4,2.120522516328635,397.0
HMBSbige/ShadowsocksR-Windows,1,1,0,1,1,1,1,0,1,5308,5308,971,99,HMBSbige/ShadowsocksR-Windows,40.0,135175.0,30.0,105.0,1409.0,0.0,0.0,0.0,5.0,145.0,150.0,0.0,75.0,398.0,92.0,86.0,118.0,86.0,108.0,0,HMBSbige/ShadowsocksR-Windows,2018-04-19 04:53:38,1416,0.02824858757062147,0.07415254237288135,0.0211864406779661,0.9950564971751412,3.5,4.516242937853107,398.0
emersonsoares/cep-api,1,1,0,1,0,0,0,1,0,99,99,46,198,emersonsoares/cep-api,5.0,0.0,2.0,0.0,54.0,3.0,6.0,9.0,0.0,4.0,4.0,0.0,9.0,296.0,79.0,85.0,78.0,85.0,48.0,0,emersonsoares/cep-api,2012-10-12 07:52:50,3431,0.001457301078402798,0.0,0.0005829204313611193,0.015738851646750218,0.0,0.016321772078111335,296.0
RiSearcher/GeometRi.CSharp,1,1,0,1,1,0,1,0,0,98,98,13,197,RiSearcher/GeometRi.CSharp,2.0,0.0,2.0,0.0,194.0,1.0,15.0,16.0,1.0,6.0,7.0,0.0,31.0,271.0,73.0,84.0,41.0,84.0,62.0,0,RiSearcher/GeometRi.CSharp,2017-07-21 21:09:35,1688,0.001184834123222749,0.0,0.001184834123222749,0.11492890995260663,0.0,0.11611374407582938,271.0
chsienki/Kittitas,0,1,0,1,0,0,0,0,0,97,97,5,196,chsienki/Kittitas,1.0,0.0,2.0,0.0,15.0,4.0,1.0,5.0,1.0,0.0,1.0,0.0,6.0,208.0,61.0,83.0,14.0,83.0,28.0,0,chsienki/Kittitas,2020-09-01 16:30:50,550,0.0018181818181818182,0.0,0.0036363636363636364,0.02727272727272727,0.0,0.030909090909090907,208.0
conan-roslyn/Conan,0,1,0,1,0,1,1,0,0,96,96,3,195,conan-roslyn/Conan,1.0,0.0,2.0,0.0,14.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,174.0,43.0,82.0,9.0,82.0,1.0,0,conan-roslyn/Conan,2018-06-28 10:25:02,1346,0.0007429420505200594,0.0,0.0014858841010401188,0.010401188707280832,0.0,0.01188707280832095,174.0
birkett/CloudFlare-DDNS-Updater,1,1,0,1,1,1,1,0,0,95,95,48,194,birkett/CloudFlare-DDNS-Updater,4.0,5308.0,4.0,4.0,52.0,12.0,4.0,16.0,4.0,2.0,6.0,0.0,9.0,302.0,80.0,81.0,80.0,81.0,60.0,0,birkett/CloudFlare-DDNS-Updater,2014-07-23 14:20:05,2782,0.0014378145219266715,0.0014378145219266715,0.0014378145219266715,0.018691588785046728,1.0,1.0201294033069734,302.0
jonwagner/EventSourceProxy,0,1,0,1,0,0,1,0,0,94,94,21,193,jonwagner/EventSourceProxy,9.0,0.0,2.0,0.0,104.0,0.0,48.0,48.0,0.0,12.0,12.0,1.0,7.0,286.0,76.0,80.0,57.0,80.0,69.0,0,jonwagner/EventSourceProxy,2013-03-01 21:15:01,3291,0.0027347310847766638,0.0,0.0006077180188392585,0.031601336979641445,0.0,0.0322090549984807,286.0
lowleveldesign/dotnet-netrace,0,0,0,1,0,0,0,0,0,92,92,6,191,lowleveldesign/dotnet-netrace,2.0,40.0,3.0,7.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,176.0,45.0,79.0,17.0,79.0,1.0,0,lowleveldesign/dotnet-netrace,2019-06-02 08:15:31,1007,0.0019860973187686196,0.006951340615690168,0.0029791459781529296,0.01787487586891758,2.3333333333333335,2.354187355180404,176.0
snowl/LoLEnhancementSuite,0,0,0,0,0,0,1,0,0,91,91,31,190,snowl/LoLEnhancementSuite,8.0,0.0,2.0,0.0,157.0,0.0,47.0,47.0,0.0,19.0,19.0,0.0,35.0,304.0,82.0,78.0,72.0,78.0,76.0,0,snowl/LoLEnhancementSuite,2014-04-03 11:00:43,2893,0.00276529554096094,0.0,0.000691323885240235,0.05426892499135845,0.0,0.054960248876598686,304.0
ElectricNightOwl/ArmSwinger,1,1,0,1,1,1,1,1,1,90,90,30,189,ElectricNightOwl/ArmSwinger,4.0,0.0,2.0,0.0,92.0,9.0,15.0,24.0,1.0,29.0,30.0,1.0,43.0,308.0,83.0,77.0,71.0,77.0,83.0,0,ElectricNightOwl/ArmSwinger,2016-07-06 04:58:29,2068,0.0019342359767891683,0.0,0.0009671179883945841,0.04448742746615087,0.0,0.045454545454545456,308.0
IndieVisualLab/UnityGraphicsProgramming2,0,1,0,0,0,0,0,0,0,89,89,11,188,IndieVisualLab/UnityGraphicsProgramming2,4.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,213.0,63.0,76.0,33.0,76.0,28.0,0,IndieVisualLab/UnityGraphicsProgramming2,2018-04-21 00:20:10,1414,0.002828854314002829,0.0,0.0014144271570014145,0.005657708628005658,0.0,0.007072135785007073,213.0
alexandrebeato/bankflix,1,0,0,0,1,1,0,0,0,88,88,14,187,alexandrebeato/bankflix,1.0,0.0,2.0,0.0,103.0,0.0,2.0,2.0,16.0,10.0,26.0,0.0,18.0,275.0,74.0,75.0,44.0,75.0,81.0,0,alexandrebeato/bankflix,2019-10-09 13:44:06,878,0.0011389521640091116,0.0,0.002277904328018223,0.11731207289293849,0.0,0.11958997722095671,275.0
microsoftarchive/iot-journey,0,1,0,1,0,0,1,0,0,87,87,38,186,microsoftarchive/iot-journey,16.0,0.0,2.0,0.0,500.0,23.0,172.0,195.0,0.0,142.0,142.0,0.0,29.0,332.0,85.0,74.0,77.0,74.0,107.0,0,microsoftarchive/iot-journey,2015-04-19 22:49:18,2512,0.006369426751592357,0.0,0.0007961783439490446,0.19904458598726116,0.0,0.1998407643312102,332.0
brockallen/BrockAllen.IdentityReboot,0,1,0,0,0,0,0,0,0,85,85,14,184,brockallen/BrockAllen.IdentityReboot,2.0,0.0,2.0,0.0,65.0,0.0,13.0,13.0,0.0,1.0,1.0,0.0,2.0,218.0,65.0,73.0,44.0,73.0,28.0,0,brockallen/BrockAllen.IdentityReboot,2014-02-08 17:40:57,2947,0.0006786562606040041,0.0,0.0006786562606040041,0.022056328469630133,0.0,0.022734984730234137,218.0
mewlist/MassiveGrass,1,0,0,1,1,0,1,0,0,84,84,12,183,mewlist/MassiveGrass,2.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,184.0,47.0,72.0,39.0,72.0,1.0,0,mewlist/MassiveGrass,2019-08-16 00:49:19,932,0.002145922746781116,0.0,0.002145922746781116,0.028969957081545063,0.0,0.031115879828326178,184.0
Azure/azure-iot-predictive-maintenance,1,1,0,1,0,1,1,0,0,82,82,64,181,Azure/azure-iot-predictive-maintenance,23.0,0.0,2.0,0.0,231.0,0.0,11.0,11.0,0.0,44.0,44.0,0.0,9.0,311.0,84.0,71.0,84.0,71.0,85.0,0,Azure/azure-iot-predictive-maintenance,2015-07-23 06:44:53,2417,0.009515928837401738,0.0,0.0008274720728175424,0.09557302441042614,0.0,0.09640049648324368,311.0
seven1986/oauthapp,1,1,0,0,0,0,0,0,0,81,81,22,180,seven1986/oauthapp,4.0,0.0,2.0,0.0,413.0,0.0,8.0,8.0,0.0,94.0,94.0,0.0,16.0,302.0,80.0,70.0,62.0,70.0,100.0,0,seven1986/oauthapp,2018-01-08 03:44:42,1517,0.0026367831245880024,0.0,0.0013183915622940012,0.2722478576137113,0.0,0.2735662491760053,302.0
chrishonselaar/ProtoPad,0,1,0,1,0,1,1,1,0,80,80,20,179,chrishonselaar/ProtoPad,1.0,0.0,2.0,0.0,40.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,195.0,52.0,69.0,56.0,69.0,1.0,0,chrishonselaar/ProtoPad,2013-04-22 14:51:52,3239,0.00030873726458783575,0.0,0.0006174745291756715,0.01234949058351343,0.0,0.012966965112689102,195.0
jglim/CCManager,0,1,0,1,0,0,0,0,0,79,79,19,178,jglim/CCManager,1.0,0.0,2.0,0.0,9.0,4.0,4.0,8.0,0.0,1.0,1.0,1.0,3.0,218.0,65.0,68.0,54.0,68.0,28.0,0,jglim/CCManager,2013-12-23 05:33:55,2994,0.00033400133600534405,0.0,0.0006680026720106881,0.003006012024048096,0.0,0.003674014696058784,218.0
saguiitay/CardinalityEstimation,0,1,0,1,0,1,1,0,0,78,78,31,177,saguiitay/CardinalityEstimation,13.0,0.0,2.0,0.0,59.0,1.0,13.0,14.0,1.0,17.0,18.0,0.0,5.0,280.0,75.0,67.0,72.0,67.0,74.0,0,saguiitay/CardinalityEstimation,2015-02-02 18:31:43,2588,0.005023183925811438,0.0,0.0007727975270479134,0.022797527047913446,0.0,0.02357032457496136,280.0
W3D3/SteamAccountSwitcher,1,1,0,1,1,1,0,0,1,77,77,21,176,W3D3/SteamAccountSwitcher,4.0,8392.0,1.0,1.0,38.0,2.0,8.0,10.0,0.0,4.0,4.0,0.0,15.0,237.0,70.0,66.0,57.0,66.0,48.0,0,W3D3/SteamAccountSwitcher,2014-06-19 13:48:14,2816,0.0014204545454545455,0.0003551136363636364,0.0003551136363636364,0.013494318181818182,1.0,1.0138494318181819,237.0
personball/abplus-zero-template,1,0,0,1,0,0,0,0,0,76,76,27,175,personball/abplus-zero-template,3.0,0.0,2.0,0.0,187.0,0.0,7.0,7.0,35.0,14.0,49.0,0.0,7.0,286.0,76.0,65.0,67.0,65.0,89.0,0,personball/abplus-zero-template,2018-12-21 03:39:48,1170,0.002564102564102564,0.0,0.0017094017094017094,0.15982905982905982,0.0,0.16153846153846152,286.0
