Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count
de4dot/de4dot,36,1,0,0,0,2,2,0,17,0.0,2419727,de4dot/de4dot,https://github.com/de4dot/de4dot,2011-09-20 01:50:28,C#,,5442,2046,5442,9
sschmid/Entitas-CSharp,19,0,0,0,0,17,26,0,0,2.0,17873382,sschmid/Entitas-CSharp,https://github.com/sschmid/Entitas-CSharp,2014-03-18 16:36:44,C#,,5374,983,5374,182
HMBSbige/ShadowsocksR-Windows,1,4,0,0,0,2,5,0,0,0.0,130160795,HMBSbige/ShadowsocksR-Windows,https://github.com/HMBSbige/ShadowsocksR-Windows,2018-04-19 04:53:38,C#,,5308,971,5308,16
emersonsoares/cep-api,0,0,0,0,0,0,1,0,0,2.0,6186968,emersonsoares/cep-api,https://github.com/emersonsoares/cep-api,2012-10-12 07:52:50,C#,,99,46,99,3
RiSearcher/GeometRi.CSharp,362,0,0,0,0,3,6,0,0,1.0,97986750,RiSearcher/GeometRi.CSharp,https://github.com/RiSearcher/GeometRi.CSharp,2017-07-21 21:09:35,C#,,98,13,98,0
chsienki/Kittitas,0,3,0,0,0,1,3,0,6,5.0,292050564,chsienki/Kittitas,https://github.com/chsienki/Kittitas,2020-09-01 16:30:50,C#,,97,5,97,5
conan-roslyn/Conan,11,10,0,0,0,4,17,0,5,2.0,139003053,conan-roslyn/Conan,https://github.com/conan-roslyn/Conan,2018-06-28 10:25:02,C#,,96,3,96,2
birkett/CloudFlare-DDNS-Updater,2,1,1,0,0,0,2,0,0,2.0,22152668,birkett/CloudFlare-DDNS-Updater,https://github.com/birkett/CloudFlare-DDNS-Updater,2014-07-23 14:20:05,C#,,95,48,95,16
jonwagner/EventSourceProxy,20,0,0,0,0,2,5,0,0,0.0,8510438,jonwagner/EventSourceProxy,https://github.com/jonwagner/EventSourceProxy,2013-03-01 21:15:01,C#,,94,21,94,0
continuoustests/OpenIDE,3,0,0,0,0,0,0,0,0,0.0,2120339,continuoustests/OpenIDE,https://github.com/continuoustests/OpenIDE,2011-07-28 19:49:12,C#,,93,18,93,3
lowleveldesign/dotnet-netrace,0,0,0,0,0,2,3,0,0,4.0,189821243,lowleveldesign/dotnet-netrace,https://github.com/lowleveldesign/dotnet-netrace,2019-06-02 08:15:31,C#,,92,6,92,0
snowl/LoLEnhancementSuite,0,0,0,0,0,0,0,1,0,0.0,18399944,snowl/LoLEnhancementSuite,https://github.com/snowl/LoLEnhancementSuite,2014-04-03 11:00:43,C#,,91,31,91,0
ElectricNightOwl/ArmSwinger,80,0,0,3,0,2,12,1,1,0.0,62692273,ElectricNightOwl/ArmSwinger,https://github.com/ElectricNightOwl/ArmSwinger,2016-07-06 04:58:29,C#,,90,30,90,10
IndieVisualLab/UnityGraphicsProgramming2,10,0,0,0,0,10,11,0,0,0.0,130425351,IndieVisualLab/UnityGraphicsProgramming2,https://github.com/IndieVisualLab/UnityGraphicsProgramming2,2018-04-21 00:20:10,C#,,89,11,89,0
alexandrebeato/bankflix,15,2,0,0,0,1,2,0,1,1.0,213929862,alexandrebeato/bankflix,https://github.com/alexandrebeato/bankflix,2019-10-09 13:44:06,C#,,88,14,88,14
microsoftarchive/iot-journey,4,1,0,1,0,0,5,0,0,0.0,34227406,microsoftarchive/iot-journey,https://github.com/microsoftarchive/iot-journey,2015-04-19 22:49:18,C#,,87,38,87,23
brockallen/BrockAllen.IdentityReboot,0,0,0,0,0,0,0,0,0,0.0,16648821,brockallen/BrockAllen.IdentityReboot,https://github.com/brockallen/BrockAllen.IdentityReboot,2014-02-08 17:40:57,C#,,85,14,85,0
mewlist/MassiveGrass,15,0,0,0,0,0,0,0,0,0.0,202632030,mewlist/MassiveGrass,https://github.com/mewlist/MassiveGrass,2019-08-16 00:49:19,C#,,84,12,84,0
regaw-leinad/AndroidLib,0,0,0,0,0,0,0,0,0,0.0,4022824,regaw-leinad/AndroidLib,https://github.com/regaw-leinad/AndroidLib,2012-04-14 05:19:42,C#,,83,62,83,0
Azure/azure-iot-predictive-maintenance,10,0,0,0,0,1,8,0,0,0.0,39550478,Azure/azure-iot-predictive-maintenance,https://github.com/Azure/azure-iot-predictive-maintenance,2015-07-23 06:44:53,C#,,82,64,82,0
seven1986/oauthapp,14,1,0,0,0,6,6,0,0,0.0,116626165,seven1986/oauthapp,https://github.com/seven1986/oauthapp,2018-01-08 03:44:42,C#,,81,22,81,2
chrishonselaar/ProtoPad,57,2,0,1,0,4,10,0,6,1.0,9601324,chrishonselaar/ProtoPad,https://github.com/chrishonselaar/ProtoPad,2013-04-22 14:51:52,C#,,80,20,80,1
jglim/CCManager,9,3,1,0,0,3,5,0,1,0.0,15388404,jglim/CCManager,https://github.com/jglim/CCManager,2013-12-23 05:33:55,C#,,79,19,79,4
saguiitay/CardinalityEstimation,2,0,0,0,0,0,2,0,1,2.0,30201635,saguiitay/CardinalityEstimation,https://github.com/saguiitay/CardinalityEstimation,2015-02-02 18:31:43,C#,,78,31,78,2
W3D3/SteamAccountSwitcher,9,2,0,0,0,2,6,0,0,0.0,21001871,W3D3/SteamAccountSwitcher,https://github.com/W3D3/SteamAccountSwitcher,2014-06-19 13:48:14,C#,,77,21,77,2
personball/abplus-zero-template,11,1,0,0,0,6,9,0,2,0.0,162661955,personball/abplus-zero-template,https://github.com/personball/abplus-zero-template,2018-12-21 03:39:48,C#,,76,27,76,30
johnnyreilly/jQuery.Validation.Unobtrusive.Native,19,1,0,0,0,5,12,1,2,0.0,11634902,johnnyreilly/jQuery.Validation.Unobtrusive.Native,https://github.com/johnnyreilly/jQuery.Validation.Unobtrusive.Native,2013-07-24 13:04:25,C#,,75,28,75,11
webapibook/issuetracker,3,0,0,0,0,0,21,0,4,13.0,8400239,webapibook/issuetracker,https://github.com/webapibook/issuetracker,2013-02-25 01:45:56,C#,,73,47,73,4
jamesmontemagno/MonoDroidToolkit,13,3,0,0,0,3,5,0,0,0.0,9858360,jamesmontemagno/MonoDroidToolkit,https://github.com/jamesmontemagno/MonoDroidToolkit,2013-05-04 18:32:39,C#,,72,25,72,3
mikebluestein/FindTheMonkey,0,0,0,0,0,0,0,0,0,0.0,13065511,mikebluestein/FindTheMonkey,https://github.com/mikebluestein/FindTheMonkey,2013-09-24 13:43:06,C#,,71,49,71,0
chrfalch/NControl.Controls,0,0,0,0,0,1,2,0,1,0.5,33243045,chrfalch/NControl.Controls,https://github.com/chrfalch/NControl.Controls,2015-04-01 11:06:23,C#,,70,36,70,17
pboechat/roadgen,25,4,0,0,0,1,1,0,0,0.0,64960560,pboechat/roadgen,https://github.com/pboechat/roadgen,2016-08-04 19:10:44,C#,,69,18,69,1
Unity-Technologies/UIElementsUniteLATurretDemo,0,0,0,0,0,0,0,0,2,0.0,159577720,Unity-Technologies/UIElementsUniteLATurretDemo,https://github.com/Unity-Technologies/UIElementsUniteLATurretDemo,2018-11-28 23:14:05,C#,,68,21,68,1
xabikos/aspnet-webpack,9,0,0,0,0,0,5,0,6,4.0,47356041,xabikos/aspnet-webpack,https://github.com/xabikos/aspnet-webpack,2015-12-03 19:46:18,C#,,67,13,67,8
madskristensen/WebExtensionPack,27,2,0,0,0,1,32,0,0,0.0,45489562,madskristensen/WebExtensionPack,https://github.com/madskristensen/WebExtensionPack,2015-11-03 19:15:01,C#,,66,10,66,4
MoshiMoshi0/TTController,0,7,0,0,0,2,8,0,0,0.0,163593689,MoshiMoshi0/TTController,https://github.com/MoshiMoshi0/TTController,2018-12-30 14:33:17,C#,,65,14,65,9
obviousjim/OpenTSPS_Unity3d_Extension,0,0,0,0,0,0,0,0,0,0.0,1110581,obviousjim/OpenTSPS_Unity3d_Extension,https://github.com/obviousjim/OpenTSPS_Unity3d_Extension,2010-11-24 22:27:13,C#,,64,14,64,1
amarmesic/windows-phone-navigation-drawer,14,1,1,0,0,0,4,0,0,3.0,25404426,amarmesic/windows-phone-navigation-drawer,https://github.com/amarmesic/windows-phone-navigation-drawer,2014-10-18 17:27:48,C#,,63,21,63,5
pavelkouril/unity-marching-cubes-gpu,3,0,0,0,0,1,3,0,2,0.0,87396721,pavelkouril/unity-marching-cubes-gpu,https://github.com/pavelkouril/unity-marching-cubes-gpu,2017-04-06 06:57:58,C#,,62,5,62,0
ScutGame/Scut-samples,0,11,0,0,0,1,2,0,0,0.0,22455771,ScutGame/Scut-samples,https://github.com/ScutGame/Scut-samples,2014-07-31 03:55:26,C#,,61,91,61,0
libla/TinyJSON,3,0,0,0,0,0,0,0,0,0.0,41684238,libla/TinyJSON,https://github.com/libla/TinyJSON,2015-08-31 15:37:54,C#,,60,25,60,0
NetMQ/NetMQ.ReactiveExtensions,23,2,0,0,0,4,12,0,11,5.0,51267731,NetMQ/NetMQ.ReactiveExtensions,https://github.com/NetMQ/NetMQ.ReactiveExtensions,2016-02-07 21:42:35,C#,,58,15,58,9
aspnetde/MvvmNano,26,1,0,0,0,2,11,0,35,23.0,48808621,aspnetde/MvvmNano,https://github.com/aspnetde/MvvmNano,2015-12-30 16:11:10,C#,,56,10,56,2
hdinsight/hdinsight-storm-examples,34,1,0,0,0,0,4,0,8,4.0,29636287,hdinsight/hdinsight-storm-examples,https://github.com/hdinsight/hdinsight-storm-examples,2015-01-22 01:02:34,C#,,55,51,55,7
ElectroGryphon/EGGA,0,0,0,0,0,1,1,0,0,0.0,61115774,ElectroGryphon/EGGA,https://github.com/ElectroGryphon/EGGA,2016-06-14 11:01:38,C#,,54,36,54,5
vmohan7/Bow-ArrowLiveStream,0,0,0,0,0,0,0,0,0,0.0,59391084,vmohan7/Bow-ArrowLiveStream,https://github.com/vmohan7/Bow-ArrowLiveStream,2016-05-22 02:27:19,C#,,53,11,53,0
reubeno/NClap,3,4,0,0,0,1,7,0,0,0.0,39486511,reubeno/NClap,https://github.com/reubeno/NClap,2015-07-22 05:02:18,C#,,52,9,52,6
mesta1/AForge-examples,0,0,0,0,0,0,0,0,0,0.0,59855356,mesta1/AForge-examples,https://github.com/mesta1/AForge-examples,2016-05-27 18:31:31,C#,,51,33,51,1
SergeyTeplyakov/ExceptionAnalyzer,0,6,4,0,0,0,0,0,12,0.0,31480589,SergeyTeplyakov/ExceptionAnalyzer,https://github.com/SergeyTeplyakov/ExceptionAnalyzer,2015-02-28 23:31:48,C#,,50,8,50,13
uFrame/uFrame.ECS,2,1,0,0,0,2,3,1,4,0.0,63026838,uFrame/uFrame.ECS,https://github.com/uFrame/uFrame.ECS,2016-07-11 01:22:35,C#,,49,11,49,6
nachmore/unBand,0,0,0,0,0,0,0,0,0,0.0,26334549,nachmore/unBand,https://github.com/nachmore/unBand,2014-11-07 19:30:44,C#,,48,18,48,66
kimsama/Unity-NGUIExtension,7,3,1,0,0,6,6,0,0,1.0,27859108,kimsama/Unity-NGUIExtension,https://github.com/kimsama/Unity-NGUIExtension,2014-12-11 07:21:41,C#,,47,14,47,1
edoreshef/ground-control,10,1,0,0,0,0,2,0,0,0.0,34499320,edoreshef/ground-control,https://github.com/edoreshef/ground-control,2015-04-24 05:15:03,C#,,46,3,46,4
amirjalilifard/FreeFilesProject,0,0,0,0,0,0,0,0,0,0.0,11842742,amirjalilifard/FreeFilesProject,https://github.com/amirjalilifard/FreeFilesProject,2013-08-02 12:24:50,C#,,45,29,45,4
GrayKernel/GrayStorm,7,0,0,0,0,1,3,0,0,0.0,40420407,GrayKernel/GrayStorm,https://github.com/GrayKernel/GrayStorm,2015-08-09 00:29:14,C#,,44,7,44,0
tpeczek/Lib.Web.Mvc,13,2,0,0,0,4,22,0,0,1.0,23629120,tpeczek/Lib.Web.Mvc,https://github.com/tpeczek/Lib.Web.Mvc,2014-09-03 16:56:26,C#,,43,27,43,0
castle-it/sharp2Js,33,1,0,0,0,2,3,0,17,4.0,44651340,castle-it/sharp2Js,https://github.com/castle-it/sharp2Js,2015-10-21 03:51:28,C#,,42,5,42,3
evolutional/flatbuffers-net,13,1,0,0,0,2,3,0,40,13.0,48294482,evolutional/flatbuffers-net,https://github.com/evolutional/flatbuffers-net,2015-12-19 19:27:20,C#,,41,7,41,23
jacek-gorgon/NJsonApi,0,0,0,0,0,0,1,0,0,5.0,38883440,jacek-gorgon/NJsonApi,https://github.com/jacek-gorgon/NJsonApi,2015-07-10 14:09:52,C#,,40,17,40,11
reddog-io/RedDog.Search,0,0,0,0,0,0,0,0,0,16.0,23006253,reddog-io/RedDog.Search,https://github.com/reddog-io/RedDog.Search,2014-08-15 23:38:16,C#,,39,24,39,5
aliessmael/Unity-Contacts-List,0,0,0,0,0,0,1,0,0,0.0,36983753,aliessmael/Unity-Contacts-List,https://github.com/aliessmael/Unity-Contacts-List,2015-06-06 14:53:35,C#,,38,19,38,20
TerribleDev/TurboLinks.Net,0,1,0,0,0,1,3,0,2,0.0,44463455,TerribleDev/TurboLinks.Net,https://github.com/TerribleDev/TurboLinks.Net,2015-10-18 02:57:46,C#,,37,8,37,2
kant2002/ncrawler,0,0,0,0,0,0,0,0,0,0.0,28695792,kant2002/ncrawler,https://github.com/kant2002/ncrawler,2015-01-01 21:12:26,C#,,36,12,36,0
microsoft/FMLab,0,0,0,0,0,0,0,0,0,0.0,58164126,microsoft/FMLab,https://github.com/microsoft/FMLab,2016-05-05 22:19:15,C#,,35,53,35,15
AzureADQuickStarts/AppModelv2-NativeClient-DotNet,65,0,0,0,0,0,10,0,16,3.0,40277576,AzureADQuickStarts/AppModelv2-NativeClient-DotNet,https://github.com/AzureADQuickStarts/AppModelv2-NativeClient-DotNet,2015-08-06 01:30:30,C#,,34,25,34,6
kernys/Kernys.Bson,0,0,0,0,0,0,0,0,0,2.0,11275903,kernys/Kernys.Bson,https://github.com/kernys/Kernys.Bson,2013-07-09 07:31:29,C#,,33,16,33,1
SaladLab/UniGet,2,3,0,0,0,1,5,0,0,1.0,55737156,SaladLab/UniGet,https://github.com/SaladLab/UniGet,2016-04-08 00:26:09,C#,,32,7,32,0
Bekwnn/UnityJsonHelper,0,0,0,0,0,0,0,0,0,2.0,47940208,Bekwnn/UnityJsonHelper,https://github.com/Bekwnn/UnityJsonHelper,2015-12-13 23:05:59,C#,,31,9,31,3
scheshan/DoubanGroup.UWP,0,0,0,0,0,0,0,0,0,0.0,45082043,scheshan/DoubanGroup.UWP,https://github.com/scheshan/DoubanGroup.UWP,2015-10-28 01:52:43,C#,,30,13,30,0
Pryaxis/orion-core,0,1,0,0,0,1,2,0,0,0.0,35076420,Pryaxis/orion-core,https://github.com/Pryaxis/orion-core,2015-05-05 03:45:54,C#,,29,11,29,10
wwwlicious/servicestack-authentication-identityserver,18,5,0,0,0,1,10,1,0,6.5,61019528,wwwlicious/servicestack-authentication-identityserver,https://github.com/wwwlicious/servicestack-authentication-identityserver,2016-06-13 08:17:10,C#,,28,15,28,12
ahdung/FormDraggerDemo,0,1,0,0,0,0,0,0,0,0.0,86794438,ahdung/FormDraggerDemo,https://github.com/ahdung/FormDraggerDemo,2017-03-31 08:07:58,C#,,27,9,27,0
Tangoyzx/PaintModel,0,0,0,0,0,0,0,0,0,0.0,45171893,Tangoyzx/PaintModel,https://github.com/Tangoyzx/PaintModel,2015-10-29 09:05:06,C#,,26,10,26,1
liamca/azure-search-recommendations,18,1,0,2,0,1,9,0,0,0.0,45642082,liamca/azure-search-recommendations,https://github.com/liamca/azure-search-recommendations,2015-11-05 21:58:33,C#,,25,11,25,0
radistmorse/KSPPreciseManeuver,16,1,0,0,0,0,0,0,0,1.0,48331216,radistmorse/KSPPreciseManeuver,https://github.com/radistmorse/KSPPreciseManeuver,2015-12-20 17:49:27,C#,,24,21,24,4
bucknellu/Nyan,22,1,0,0,0,4,11,0,13,3.0,44409743,bucknellu/Nyan,https://github.com/bucknellu/Nyan,2015-10-16 20:47:08,C#,,23,2,23,3
mkremins/TracerySharp,0,0,0,0,0,1,6,0,9,5.0,59685203,mkremins/TracerySharp,https://github.com/mkremins/TracerySharp,2016-05-25 17:50:52,C#,,22,2,22,2
TORISOUP/GTAV_InfernoScripts,1,0,0,0,0,2,4,0,0,0.0,34913171,TORISOUP/GTAV_InfernoScripts,https://github.com/TORISOUP/GTAV_InfernoScripts,2015-05-01 16:56:39,C#,,21,6,21,5
DmitrySikorsky/AspNet5ModularApp,8,0,0,0,0,2,2,1,0,0.0,45976873,DmitrySikorsky/AspNet5ModularApp,https://github.com/DmitrySikorsky/AspNet5ModularApp,2015-11-11 11:07:22,C#,,20,4,20,0
lindexi/Markdown,0,0,0,0,0,0,0,0,9,0.0,49310212,lindexi/Markdown,https://github.com/lindexi/Markdown,2016-01-09 04:07:27,C#,,18,1,18,1
claresudbery/ClaresPancakes,3,0,0,0,0,0,0,0,0,0.0,40650813,claresudbery/ClaresPancakes,https://github.com/claresudbery/ClaresPancakes,2015-08-13 09:36:19,C#,,17,2,17,0
rygo6/VisualizationFramework-Unity,13,0,0,1,0,0,0,0,0,0.0,43733972,rygo6/VisualizationFramework-Unity,https://github.com/rygo6/VisualizationFramework-Unity,2015-10-06 06:36:46,C#,,16,3,16,6
Joshsora/LibSOE,0,1,0,0,0,0,1,0,0,0.0,42509999,Joshsora/LibSOE,https://github.com/Joshsora/LibSOE,2015-09-15 10:00:09,C#,,14,11,14,6
cra0kalo/CETRAINER_DECRYPT,0,0,0,0,0,0,0,0,0,0.0,45588905,cra0kalo/CETRAINER_DECRYPT,https://github.com/cra0kalo/CETRAINER_DECRYPT,2015-11-05 05:03:57,C#,,13,6,13,0
Waynext/ChartControls,0,0,0,0,0,0,0,0,0,0.0,44532196,Waynext/ChartControls,https://github.com/Waynext/ChartControls,2015-10-19 12:13:42,C#,,12,7,12,1
enBask/Asgard,0,0,0,0,0,0,0,0,0,0.0,46292069,enBask/Asgard,https://github.com/enBask/Asgard,2015-11-16 17:55:31,C#,,11,1,11,1
Particular/HashBus,21,0,0,0,0,1,4,0,13,1.0,44618219,Particular/HashBus,https://github.com/Particular/HashBus,2015-10-20 16:06:04,C#,,10,4,10,23
BeranekCZ/NETMF-Utils,10,0,0,1,0,0,0,0,0,0.0,34910949,BeranekCZ/NETMF-Utils,https://github.com/BeranekCZ/NETMF-Utils,2015-05-01 16:04:27,C#,,9,2,9,1
jsauve/XamaGram,22,1,0,0,0,0,0,1,0,0.0,35568908,jsauve/XamaGram,https://github.com/jsauve/XamaGram,2015-05-13 19:06:35,C#,,6,6,6,0
jmalarcon/FileEncodingConverter,8,0,0,0,0,0,3,0,1,4.0,43213307,jmalarcon/FileEncodingConverter,https://github.com/jmalarcon/FileEncodingConverter,2015-09-26 16:33:39,C#,,5,2,5,0
damianh/StaticFilesMiddleware,3,0,0,0,0,0,1,0,2,0.0,43071433,damianh/StaticFilesMiddleware,https://github.com/damianh/StaticFilesMiddleware,2015-09-24 14:20:36,C#,,4,7,4,0
AdamKinney/WinGraphics,0,0,0,0,0,0,0,0,0,0.0,35009938,AdamKinney/WinGraphics,https://github.com/AdamKinney/WinGraphics,2015-05-04 02:29:20,C#,,3,2,3,0
Insality/RAO,0,0,0,0,0,0,0,0,0,0.0,34921524,Insality/RAO,https://github.com/Insality/RAO,2015-05-01 20:03:29,C#,,2,0,2,0
SpaceMadness/unity-tutorial-space-shooter,1,0,0,0,0,4,7,0,8,0.0,35000884,SpaceMadness/unity-tutorial-space-shooter,https://github.com/SpaceMadness/unity-tutorial-space-shooter,2015-05-03 21:09:38,C#,,1,0,1,0
